Time,Distance,Theta,LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori
123.543,7.507303,3.04437,19.586275,22.171726,101.957623,200.25446,3.063086
123.876,0.633777,3.063086,0,0,101.957623,200.25446,3.063086
124.209,5.584516,3.063086,-5,5,101.957623,200.25446,3.135478
124.542,5.584516,3.135478,-5,5,101.957623,200.25446,3.207869
124.875,5.584516,3.207869,22.45644,21.705504,94.620803,199.767489,3.202433
125.208,1.769379,3.202433,0,0,94.620803,199.767489,3.202433
125.541,3.231628,3.202433,0,0,94.620803,199.767489,3.202433
125.874,8.22653,3.202433,19.922171,22.610328,87.552244,199.336906,3.221893
126.207,1.158888,3.221893,0,0,87.552244,199.336906,3.221893
126.54,6.156221,3.221893,-5,5,87.552244,199.336906,3.294284
126.873,6.156221,3.294284,20.592341,23.22041,80.342294,198.227372,3.313309
127.206,1.147433,3.313309,0,0,80.342294,198.227372,3.313309
127.539,3.874082,3.313309,-5,5,80.342294,198.227372,3.3857
127.872,3.874082,3.3857,0,0,80.342294,198.227372,3.3857
128.205,8.87356,3.3857,20.52909,22.261413,73.428896,196.50542,3.398241
128.538,1.754438,3.398241,0,0,73.428896,196.50542,3.398241
128.871,6.753618,3.398241,-5,5,73.428896,196.50542,3.470632
129.204,6.753618,3.470632,21.574918,20.692497,66.768912,194.231355,3.464244
129.537,0.296341,3.464244,0,0,66.768912,194.231355,3.464244
129.87,4.713121,3.464244,21.174528,22.688639,59.842556,191.915634,3.475205
130.203,2.593557,3.475205,0,0,59.842556,191.915634,3.475205
130.536,2.450995,3.475205,-5,5,59.842556,191.915634,3.547596
130.869,2.450995,3.547596,-5,5,59.842556,191.915634,3.619988
131.202,2.450995,3.619988,-5,5,59.842556,191.915634,3.692379
131.535,2.450995,3.692379,0,0,59.842556,191.915634,3.692379
131.868,7.444155,3.692379,5,-5,59.842556,191.915634,3.619988
132.201,7.444155,3.619988,21.062861,21.714702,53.519695,188.636773,3.624706
132.534,0.332614,3.624706,0,0,53.519695,188.636773,3.624706
132.867,5.32387,3.624706,19.706079,22.735109,47.261974,185.354129,3.646634
133.2,1.761811,3.646634,0,0,47.261974,185.354129,3.646634
133.533,3.294834,3.646634,-5,5,47.261974,185.354129,3.719025
133.866,3.294834,3.719025,-5,5,47.261974,185.354129,3.791417
134.199,3.294834,3.791417,0,0,47.261974,185.354129,3.791417
134.532,8.290771,3.791417,21.828044,20.56291,41.642387,181.083657,3.782258
134.865,1.237943,3.782258,0,0,41.642387,181.083657,3.782258
135.198,6.231272,3.782258,22.404384,21.03775,35.843612,176.760214,3.772365
135.531,1.001898,3.772365,0,0,35.843612,176.760214,3.772365
135.864,3.999894,3.772365,-5,5,35.843612,176.760214,3.844756
136.197,3.999894,3.844756,0,0,35.843612,176.760214,3.844756
136.53,8.998023,3.844756,19.914992,22.845236,30.412794,172.156453,3.865969
136.863,1.90908,3.865969,0,0,30.412794,172.156453,3.865969
137.196,6.902481,3.865969,-5,5,30.412794,172.156453,3.93836
137.529,6.902481,3.93836,21.101276,23.191103,25.257729,166.882818,3.953488
137.862,0.553035,3.953488,0,0,25.257729,166.882818,3.953488
138.195,4.551051,3.953488,-5,5,25.257729,166.882818,4.02588
138.528,4.551051,4.02588,19.604392,24.074871,20.648057,161.257732,4.058242
138.861,2.733703,4.058242,0,0,20.648057,161.257732,4.058242
139.194,2.296582,4.058242,-5,5,20.648057,161.257732,4.130633
139.527,2.296582,4.130633,0,0,20.648057,161.257732,4.130633
139.86,7.29212,4.130633,21.656235,22.091389,16.645572,155.171972,4.133783
140.193,0.041281,4.133783,0,0,16.645572,155.171972,4.133783
140.526,5.00677,4.133783,21.141925,22.327492,12.687608,149.112417,4.142366
140.859,2.231848,4.142366,0,0,12.687608,149.112417,4.142366
141.192,2.78514,4.142366,-5,5,12.687608,149.112417,4.214757
141.525,2.78514,4.214757,-5,5,12.687608,149.112417,4.287149
141.858,2.78514,4.287149,0,0,12.687608,149.112417,4.287149
142.191,7.784077,4.287149,22.475717,19.902236,9.776756,142.684891,4.268519
142.524,0.75227,4.268519,0,0,9.776756,142.684891,4.268519
142.857,5.725742,4.268519,21.113811,21.230267,6.749096,136.317801,4.269362
143.19,1.324634,4.269362,0,0,6.749096,136.317801,4.269362
143.523,3.679771,4.269362,-5,5,6.749096,136.317801,4.341753
143.856,3.679771,4.341753,0,0,6.749096,136.317801,4.341753
144.189,8.67867,4.341753,19.190122,22.651866,4.225703,129.824167,4.366813
144.522,1.757476,4.366813,0,0,4.225703,129.824167,4.366813
144.855,6.743491,4.366813,-5,5,4.225703,129.824167,4.439204
145.188,6.743491,4.439204,20.760361,24.11358,2.209895,122.629725,4.463479
145.521,0.812953,4.463479,0,0,2.209895,122.629725,4.463479
145.854,4.303692,4.463479,-5,5,2.209895,122.629725,4.53587
146.187,4.303692,4.53587,-5,5,2.209895,122.629725,4.608261
146.52,4.303692,4.608261,21.153686,20.920548,1.481762,115.662309,4.606574
146.853,2.702891,4.606574,0,0,1.481762,115.662309,4.606574
147.186,2.314901,4.606574,5,-5,1.481762,115.662309,4.534182
147.519,2.314901,4.534182,5,-5,1.481762,115.662309,4.461791
147.852,2.314901,4.461791,0,0,1.481762,115.662309,4.461791
148.185,7.298357,4.461791,-5,5,1.481762,115.662309,4.534182
148.518,7.298357,4.534182,21.323522,22.35452,0.192623,108.505087,4.541646
148.851,0.173741,4.541646,0,0,0.192623,108.505087,4.541646
149.184,5.046406,4.541646,-5,5,0.192623,108.505087,4.614037
149.517,5.046406,4.614037,-5,5,0.192623,108.505087,4.686429
149.85,5.046406,4.686429,21.509358,22.003579,0.004563,101.262624,4.690006
150.183,2.198499,4.690006,0,0,0.004563,101.262624,4.690006
150.516,2.979119,4.690006,0,0,0.004563,101.262624,4.690006
150.849,10.237608,4.690006,20.926097,21.542374,-0.153692,94.193395,4.694468
151.182,3.172103,4.694468,0,0,-0.153692,94.193395,4.694468
151.515,10.669485,4.694468,19.714049,21.776366,-0.277489,87.28635,4.709397
151.848,3.771555,4.709397,0,0,-0.277489,87.28635,4.709397
152.181,11.264751,4.709397,21.292565,23.276984,-0.299692,79.865553,4.723762
152.514,3.852212,4.723762,0,0,-0.299692,79.865553,4.723762
152.847,11.344496,4.723762,21.918116,21.995773,-0.216534,72.554364,4.724325
153.18,4.035161,4.724325,20.200542,22.83887,-0.131005,65.388812,4.743424
153.513,3.13894,4.743424,0,0,-0.131005,65.388812,4.743424
153.846,4.365765,4.743424,22.457353,20.90177,0.093009,58.172994,4.732163
154.179,2.853535,4.732163,0,0,0.093009,58.172994,4.732163
154.512,4.648912,4.732163,23.574581,20.944368,0.239571,50.762039,4.713122
154.845,2.773341,4.713122,0,0,0.239571,50.762039,4.713122
155.178,4.74308,4.713122,24.034504,20.669875,0.245029,43.318761,4.688765
155.511,2.717322,4.688765,0,0,0.245029,43.318761,4.688765
155.844,4.800007,4.688765,23.056216,19.873939,0.076186,36.172885,4.665728
156.177,2.353362,4.665728,0,0,0.076186,36.172885,4.665728
156.51,5.148434,4.665728,20.429728,22.99739,-0.261076,28.95014,4.684316
156.843,2.091236,4.684316,0,0,-0.261076,28.95014,4.684316
157.176,5.431403,4.684316,-5,5,-0.261076,28.95014,4.756707
157.509,5.431403,4.756707,21.008765,22.145213,0.057253,21.772057,4.764934
157.842,1.753892,4.764934,0,0,0.057253,21.772057,4.764934
158.175,5.747328,4.764934,5,-5,0.057253,21.772057,4.692543
158.508,5.747328,4.692543,21.401781,22.289262,-0.087108,14.498931,4.698968
158.841,1.528568,4.698968,0,0,-0.087108,14.498931,4.698968
159.174,5.974552,4.698968,19.822913,22.983947,-0.182765,7.372231,4.721851
159.507,1.167181,4.721851,0,0,-0.182765,7.372231,4.721851
159.84,6.349848,4.721851,21.039793,22.30633,-0.11448,0.155424,4.731019
160.173,0.877093,4.731019,0,0,-0.11448,0.155424,4.731019
160.506,6.631399,4.731019,22.573415,21.672393,0.022761,-7.210224,4.724497
160.839,0.73559,4.724497,0,0,0.022761,-7.210224,4.724497
161.172,6.7648,4.724497,22.434636,20.533607,0.10938,-14.363912,4.710735
161.505,0.404014,4.710735,0,0,0.10938,-14.363912,4.710735
161.838,7.111914,4.710735,22.941502,21.982611,0.097007,-21.843767,4.703793
162.171,0.381327,4.703793,0,0,0.097007,-21.843767,4.703793
162.504,7.131878,4.703793,22.396633,21.666492,0.033946,-29.180006,4.698508
162.837,0.207812,4.698508,0,0,0.033946,-29.180006,4.698508
163.17,7.29506,4.698508,20.539694,21.68408,-0.06364,-36.209587,4.706792
163.503,0.272923,4.706792,0,0,-0.06364,-36.209587,4.706792
163.836,7.765661,4.706792,20.172483,21.385927,-0.102367,-43.128954,4.715576
164.169,0.852204,4.715576,0,0,-0.102367,-43.128954,4.715576
164.502,8.346661,4.715576,20.914791,21.975385,-0.079605,-50.270132,4.723254
164.835,1.207482,4.723254,0,0,-0.079605,-50.270132,4.723254
165.168,8.705219,4.723254,21.191043,22.520142,-0.00053,-57.547614,4.732876
165.501,1.427373,4.732876,0,0,-0.00053,-57.547614,4.732876
165.834,8.927369,4.732876,21.882487,21.309456,0.146789,-64.737564,4.728727
166.167,1.743609,4.728727,0,0,0.146789,-64.737564,4.728727
166.5,9.238586,4.728727,23.373031,21.179976,0.267984,-72.15465,4.712852
166.833,1.839954,4.712852,0,0,0.267984,-72.15465,4.712852
167.166,9.324185,4.712852,22.752637,21.180967,0.271368,-79.469594,4.701474
167.499,2.023667,4.701474,0,0,0.271368,-79.469594,4.701474
167.832,9.509262,4.701474,21.684004,20.316069,0.195042,-86.462189,4.691571
168.165,2.520352,4.691571,0,0,0.195042,-86.462189,4.691571
168.498,10.000978,4.691571,21.24871,21.195347,0.047936,-93.527594,4.691185
168.831,2.934064,4.691185,0,0,0.047936,-93.527594,4.691185
169.164,8.566975,4.691185,21.055605,21.696933,-0.102987,-100.644291,4.695828
169.497,1.452257,4.695828,0,0,-0.102987,-100.644291,4.695828
169.83,6.445907,4.695828,21.076219,20.591264,-0.217877,-107.580975,4.692317
170.163,0.49364,4.692317,0,0,-0.217877,-107.580975,4.692317
170.496,4.513202,4.692317,5,-5,-0.217877,-107.580975,4.619926
170.829,4.513202,4.619926,22.57294,20.533918,-0.880567,-114.727608,4.605165
171.162,2.666863,4.605165,0,0,-0.880567,-114.727608,4.605165
171.495,2.35545,4.605165,5,-5,-0.880567,-114.727608,4.532774
171.828,2.35545,4.532774,5,-5,-0.880567,-114.727608,4.460383
172.161,2.35545,4.460383,0,0,-0.880567,-114.727608,4.460383
172.494,7.35281,4.460383,19.435629,23.04389,-2.644162,-121.577046,4.486503
172.827,0.399711,4.486503,0,0,-2.644162,-121.577046,4.486503
173.16,5.283367,4.486503,19.429833,23.378248,-4.240517,-128.523524,4.515086
173.493,1.856427,4.515086,0,0,-4.240517,-128.523524,4.515086
173.826,3.144276,4.515086,5,-5,-4.240517,-128.523524,4.442695
174.159,3.144276,4.442695,0,0,-4.240517,-128.523524,4.442695
174.492,8.139425,4.442695,23.696113,19.660203,-6.163876,-135.481408,4.413479
174.825,0.998292,4.413479,0,0,-6.163876,-135.481408,4.413479
175.158,5.961273,4.413479,5,-5,-6.163876,-135.481408,4.341087
175.491,5.961273,4.341087,5,-5,-6.163876,-135.481408,4.268696
175.824,5.961273,4.268696,21.682396,21.383933,-9.242031,-141.957646,4.266535
176.157,1.209298,4.266535,0,0,-9.242031,-141.957646,4.266535
176.49,3.790232,4.266535,0,0,-9.242031,-141.957646,4.266535
176.823,8.787299,4.266535,21.838501,19.680478,-12.223074,-148.194769,4.250913
177.156,1.888617,4.250913,0,0,-12.223074,-148.194769,4.250913
177.489,6.887077,4.250913,5,-5,-12.223074,-148.194769,4.178522
177.822,6.887077,4.178522,21.773383,20.087892,-15.769821,-154.194779,4.16632
178.155,0.177285,4.16632,0,0,-15.769821,-154.194779,4.16632
178.488,4.927344,4.16632,5,-5,-15.769821,-154.194779,4.093929
178.821,4.927344,4.093929,22.457994,21.222855,-19.986489,-160.120505,4.084988
179.154,2.346299,4.084988,0,0,-19.986489,-160.120505,4.084988
179.487,2.658428,4.084988,5,-5,-19.986489,-160.120505,4.012596
179.82,2.658428,4.012596,0,0,-19.986489,-160.120505,4.012596
180.153,7.657859,4.012596,21.002186,22.659864,-24.668625,-165.681673,4.024596
180.486,0.390944,4.024596,0,0,-24.668625,-165.681673,4.024596
180.819,5.385234,4.024596,24.014087,20.505778,-29.374362,-171.408981,3.999199
181.152,2.047965,3.999199,0,0,-29.374362,-171.408981,3.999199
181.485,3.04082,3.999199,5,-5,-29.374362,-171.408981,3.926808
181.818,3.04082,3.926808,5,-5,-29.374362,-171.408981,3.854417
182.151,3.04082,3.854417,5,-5,-29.374362,-171.408981,3.782025
182.484,3.04082,3.782025,0,0,-29.374362,-171.408981,3.782025
182.817,8.030167,3.782025,19.943813,22.741217,-35.073065,-175.65575,3.802276
183.15,0.984388,3.802276,0,0,-35.073065,-175.65575,3.802276
183.483,5.935596,3.802276,-5,5,-35.073065,-175.65575,3.874668
183.816,5.935596,3.874668,21.992879,21.01107,-40.393924,-180.447025,3.86756
184.149,1.224655,3.86756,0,0,-40.393924,-180.447025,3.86756
184.482,3.786366,3.86756,5,-5,-40.393924,-180.447025,3.795169
184.815,3.786366,3.795169,5,-5,-40.393924,-180.447025,3.722777
185.148,3.786366,3.722777,0,0,-40.393924,-180.447025,3.722777
185.481,8.785709,3.722777,20.658102,22.158464,-46.352398,-184.360928,3.733639
185.814,1.656788,3.733639,0,0,-46.352398,-184.360928,3.733639
186.147,6.654779,3.733639,5,-5,-46.352398,-184.360928,3.661248
186.48,6.654779,3.661248,21.406702,21.285226,-52.522254,-187.890725,3.660368
186.813,0.468888,3.660368,0,0,-52.522254,-187.890725,3.660368
187.146,4.541326,3.660368,22.644602,20.67973,-58.786653,-191.467302,3.646144
187.479,2.675413,3.646144,0,0,-58.786653,-191.467302,3.646144
187.812,2.374311,3.646144,5,-5,-58.786653,-191.467302,3.573753
188.145,2.374311,3.573753,5,-5,-58.786653,-191.467302,3.501362
188.478,2.374311,3.501362,5,-5,-58.786653,-191.467302,3.42897
188.811,2.374311,3.42897,0,0,-58.786653,-191.467302,3.42897
189.144,7.365761,3.42897,-5,5,-58.786653,-191.467302,3.501362
189.477,7.365761,3.501362,22.704376,21.432054,-65.664891,-194.054476,3.492151
189.81,0.12681,3.492151,0,0,-65.664891,-194.054476,3.492151
190.143,5.021387,3.492151,22.456376,19.025981,-72.151639,-196.426429,3.467318
190.476,1.908857,3.467318,0,0,-72.151639,-196.426429,3.467318
190.809,3.157259,3.467318,5,-5,-72.151639,-196.426429,3.394927
191.142,3.157259,3.394927,5,-5,-72.151639,-196.426429,3.322535
191.475,3.157259,3.322535,0,0,-72.151639,-196.426429,3.322535
191.808,8.151161,3.322535,20.65498,22.85814,-79.278296,-197.730205,3.338484
192.141,0.913075,3.338484,0,0,-79.278296,-197.730205,3.338484
192.474,5.905407,3.338484,22.375169,20.861453,-86.338106,-199.138468,3.327526
192.807,1.293508,3.327526,0,0,-86.338106,-199.138468,3.327526
193.14,3.711119,3.327526,5,-5,-86.338106,-199.138468,3.255135
193.473,3.711119,3.255135,0,0,-86.338106,-199.138468,3.255135
193.806,8.710024,3.255135,21.972313,19.629799,-93.220256,-199.923259,3.238177
194.139,1.79724,3.238177,0,0,-93.220256,-199.923259,3.238177
194.472,6.794978,3.238177,5,-5,-93.220256,-199.923259,3.165786
194.805,6.794978,3.165786,22.00997,21.022361,-100.383043,-200.096585,3.158637
195.138,0.380698,3.158637,0,0,-100.383043,-200.096585,3.158637
195.471,4.634994,3.158637,5,-5,-100.383043,-200.096585,3.086245
195.804,4.634994,3.086245,21.205284,22.039822,-107.572327,-199.69827,3.092287
196.137,2.565669,3.092287,0,0,-107.572327,-199.69827,3.092287
196.47,2.433919,3.092287,0,0,-107.572327,-199.69827,3.092287
196.803,7.431875,3.092287,5,-5,-107.572327,-199.69827,3.019895
197.136,7.431875,3.019895,20.28664,21.646049,-114.502483,-198.850699,3.029736
197.469,0.456609,3.029736,0,0,-114.502483,-198.850699,3.029736
197.802,5.445231,3.029736,23.935059,19.469293,-121.684144,-198.044017,2.997408
198.135,1.803155,2.997408,0,0,-121.684144,-198.044017,2.997408
198.468,3.281145,2.997408,5,-5,-121.684144,-198.044017,2.925017
198.801,3.281145,2.925017,5,-5,-121.684144,-198.044017,2.852625
199.134,3.281145,2.852625,5,-5,-121.684144,-198.044017,2.780234
199.467,3.281145,2.780234,0,0,-121.684144,-198.044017,2.780234
199.8,8.273462,2.780234,-5,5,-121.684144,-198.044017,2.852625
200.133,8.273462,2.852625,22.15402,20.996113,-128.570762,-195.996705,2.844243
200.466,1.099691,2.844243,0,0,-128.570762,-195.996705,2.844243
200.799,6.093322,2.844243,23.646031,20.302771,-135.567121,-193.852779,2.820041
201.132,1.265933,2.820041,0,0,-135.567121,-193.852779,2.820041
201.465,3.814713,2.820041,5,-5,-135.567121,-193.852779,2.747649
201.798,3.814713,2.747649,5,-5,-135.567121,-193.852779,2.675258
202.131,3.814713,2.675258,0,0,-135.567121,-193.852779,2.675258
202.464,8.811245,2.675258,20.614257,21.502947,-141.830855,-190.699846,2.681692
202.797,1.80467,2.681692,0,0,-141.830855,-190.699846,2.681692
203.13,6.797547,2.681692,20.40508,22.885621,-148.28983,-187.50055,2.699648
203.463,0.417789,2.699648,0,0,-148.28983,-187.50055,2.699648
203.796,4.584859,2.699648,5,-5,-148.28983,-187.50055,2.627257
204.129,4.584859,2.627257,20.718511,21.502882,-154.410167,-184.042165,2.632935
204.462,2.445003,2.632935,0,0,-154.410167,-184.042165,2.632935
204.795,2.563351,2.632935,5,-5,-154.410167,-184.042165,2.560544
205.128,2.563351,2.560544,0,0,-154.410167,-184.042165,2.560544
205.461,7.56277,2.560544,23.098732,19.901249,-160.394701,-180.112311,2.537397
205.794,0.53054,2.537397,0,0,-160.394701,-180.112311,2.537397
206.127,5.435155,2.537397,5,-5,-160.394701,-180.112311,2.465006
206.46,5.435155,2.465006,5,-5,-160.394701,-180.112311,2.392614
206.793,5.435155,2.392614,21.014081,22.315134,-165.678357,-175.200151,2.402033
207.126,1.781889,2.402033,0,0,-165.678357,-175.200151,2.402033
207.459,3.224735,2.402033,-5,5,-165.678357,-175.200151,2.474424
207.792,3.224735,2.474424,0,0,-165.678357,-175.200151,2.474424
208.125,8.216333,2.474424,5,-5,-165.678357,-175.200151,2.402033
208.458,8.216333,2.402033,20.68874,20.830361,-170.785391,-170.541094,2.403058
208.791,1.303406,2.403058,0,0,-170.785391,-170.541094,2.403058
209.124,6.299322,2.403058,5,-5,-170.785391,-170.541094,2.330667
209.457,6.299322,2.330667,22.094253,22.129704,-175.857427,-165.20326,2.330923
209.79,1.064151,2.330923,0,0,-175.857427,-165.20326,2.330923
210.123,3.936829,2.330923,5,-5,-175.857427,-165.20326,2.258532
210.456,3.936829,2.258532,0,0,-175.857427,-165.20326,2.258532
210.789,8.934777,2.258532,22.343678,20.761532,-180.413321,-159.657685,2.247079
211.122,1.769725,2.247079,0,0,-180.413321,-159.657685,2.247079
211.455,6.768265,2.247079,5,-5,-180.413321,-159.657685,2.174688
211.788,6.768265,2.174688,21.486439,20.596401,-184.392127,-153.890168,2.168244
212.121,0.269203,2.168244,0,0,-184.392127,-153.890168,2.168244
212.454,4.769338,2.168244,5,-5,-184.392127,-153.890168,2.095853
212.787,4.769338,2.095853,21.331958,20.791471,-187.907754,-147.821374,2.09194
213.12,2.244691,2.09194,0,0,-187.907754,-147.821374,2.09194
213.453,2.759173,2.09194,5,-5,-187.907754,-147.821374,2.019549
213.786,2.759173,2.019549,0,0,-187.907754,-147.821374,2.019549
214.119,7.75852,2.019549,20.625285,21.493078,-190.950162,-141.503003,2.025831
214.452,0.74587,2.025831,0,0,-190.950162,-141.503003,2.025831
214.785,5.74393,2.025831,23.606372,19.210743,-194.083335,-135.099365,1.994011
215.118,1.422764,1.994011,0,0,-194.083335,-135.099365,1.994011
215.451,3.673809,1.994011,5,-5,-194.083335,-135.099365,1.921619
215.784,3.673809,1.921619,5,-5,-194.083335,-135.099365,1.849228
216.117,3.673809,1.849228,5,-5,-194.083335,-135.099365,1.776837
216.45,3.673809,1.776837,0,0,-194.083335,-135.099365,1.776837
216.783,8.668011,1.776837,-5,5,-194.083335,-135.099365,1.849228
217.116,8.668011,1.849228,22.467828,22.040318,-196.120126,-127.974158,1.846133
217.449,1.261511,1.846133,0,0,-196.120126,-127.974158,1.846133
217.782,6.259496,1.846133,23.957507,20.721603,-198.142596,-120.815289,1.822708
218.115,1.211779,1.822708,0,0,-198.142596,-120.815289,1.822708
218.448,3.854489,1.822708,5,-5,-198.142596,-120.815289,1.750317
218.781,3.854489,1.750317,5,-5,-198.142596,-120.815289,1.677926
219.114,3.854489,1.677926,0,0,-198.142596,-120.815289,1.677926
219.447,8.852189,1.677926,20.116682,21.622336,-198.885672,-113.905583,1.688825
219.78,1.909709,1.688825,0,0,-198.885672,-113.905583,1.688825
220.113,6.901041,1.688825,21.273017,22.277031,-199.739523,-106.704949,1.696093
220.446,0.354175,1.696093,0,0,-199.739523,-106.704949,1.696093
220.779,4.646426,1.696093,5,-5,-199.739523,-106.704949,1.623702
221.112,4.646426,1.623702,21.981017,21.510069,-200.122449,-99.473815,1.620293
221.445,2.594853,1.620293,0,0,-200.122449,-99.473815,1.620293
221.778,2.414242,1.620293,5,-5,-200.122449,-99.473815,1.547901
222.111,2.414242,1.547901,0,0,-200.122449,-99.473815,1.547901
222.444,7.413554,1.547901,22.49554,20.072788,-199.960193,-92.388046,1.530363
222.777,0.417974,1.530363,0,0,-199.960193,-92.388046,1.530363
223.11,5.346706,1.530363,5,-5,-199.960193,-92.388046,1.457972
223.443,5.346706,1.457972,23.423063,20.76122,-199.131937,-85.078136,1.438702
223.776,2.022995,1.438702,0,0,-199.131937,-85.078136,1.438702
224.109,3.008715,1.438702,5,-5,-199.131937,-85.078136,1.366311
224.442,3.008715,1.366311,0,0,-199.131937,-85.078136,1.366311
224.775,8.006476,1.366311,22.142383,20.953488,-197.674863,-78.05217,1.357704
225.108,0.839746,1.357704,0,0,-197.674863,-78.05217,1.357704
225.441,5.835438,1.357704,5,-5,-197.674863,-78.05217,1.285313
225.774,5.835438,1.285313,20.044837,22.270249,-195.690711,-71.291869,1.301423
226.107,1.214576,1.301423,0,0,-195.690711,-71.291869,1.301423
226.44,3.787778,1.301423,0,0,-195.690711,-71.291869,1.301423
226.773,8.7821,1.301423,5,-5,-195.690711,-71.291869,1.229032
227.106,8.7821,1.229032,20.721447,23.025078,-193.249546,-64.429333,1.245708
227.439,1.504636,1.245708,0,0,-193.249546,-64.429333,1.245708
227.772,6.488691,1.245708,23.804207,20.903163,-190.872059,-57.375442,1.224707
228.105,0.997746,1.224707,0,0,-190.872059,-57.375442,1.224707
228.438,4.100226,1.224707,5,-5,-190.872059,-57.375442,1.152316
228.771,4.100226,1.152316,5,-5,-190.872059,-57.375442,1.079924
229.104,4.100226,1.079924,5,-5,-190.872059,-57.375442,1.007533
229.437,4.100226,1.007533,20.794074,22.845698,-186.99238,-51.231895,1.022385
229.77,3.166641,1.022385,0,0,-186.99238,-51.231895,1.022385
230.103,1.85778,1.022385,-5,5,-186.99238,-51.231895,1.094776
230.436,1.85778,1.094776,-5,5,-186.99238,-51.231895,1.167168
230.769,1.85778,1.167168,0,0,-186.99238,-51.231895,1.167168
231.102,6.835281,1.167168,5,-5,-186.99238,-51.231895,1.094776
231.435,6.835281,1.094776,22.23958,20.561421,-183.726756,-44.897797,1.082628
231.768,0.356895,1.082628,0,0,-183.726756,-44.897797,1.082628
232.101,4.739692,1.082628,5,-5,-183.726756,-44.897797,1.010237
232.434,4.739692,1.010237,5,-5,-183.726756,-44.897797,0.937845
232.767,4.739692,0.937845,23.145674,20.86154,-179.392521,-38.989981,0.92131
233.1,2.590661,0.92131,0,0,-179.392521,-38.989981,0.92131
233.433,2.418821,0.92131,5,-5,-179.392521,-38.989981,0.848919
233.766,2.418821,0.848919,0,0,-179.392521,-38.989981,0.848919
234.099,7.418109,0.848919,21.379797,22.726908,-174.539797,-33.477997,0.858671
234.432,0.118488,0.858671,0,0,-174.539797,-33.477997,0.858671
234.765,5.07108,0.858671,21.517689,20.757356,-169.940337,-28.149807,0.853167
235.098,1.972707,0.853167,0,0,-169.940337,-28.149807,0.853167
235.431,3.064407,0.853167,5,-5,-169.940337,-28.149807,0.780775
235.764,3.064407,0.780775,5,-5,-169.940337,-28.149807,0.708384
236.097,3.064407,0.708384,0,0,-169.940337,-28.149807,0.708384
236.43,8.061701,0.708384,21.030559,20.917145,-164.636366,-23.605775,0.707563
236.763,1.080116,0.707563,0,0,-164.636366,-23.605775,0.707563
237.096,6.079069,0.707563,23.315395,19.432625,-159.2274,-18.979486,0.679455
237.429,1.083858,0.679455,0,0,-159.2274,-18.979486,0.679455
237.762,4.002803,0.679455,5,-5,-159.2274,-18.979486,0.607064
238.095,4.002803,0.607064,5,-5,-159.2274,-18.979486,0.534673
238.428,4.002803,0.534673,22.964316,21.652841,-152.835434,-15.194094,0.525179
238.761,3.42674,0.525179,0,0,-152.835434,-15.194094,0.525179
239.094,1.574148,0.525179,-5,5,-152.835434,-15.194094,0.59757
239.427,1.574148,0.59757,0,0,-152.835434,-15.194094,0.59757
239.76,6.569307,0.59757,5,-5,-152.835434,-15.194094,0.525179
240.093,6.569307,0.525179,22.113606,21.906366,-146.493849,-11.519409,0.523678
240.426,0.764262,0.523678,0,0,-146.493849,-11.519409,0.523678
240.759,4.235972,0.523678,22.872519,20.200708,-140.283267,-7.933068,0.504337
241.092,2.948535,0.504337,0,0,-140.283267,-7.933068,0.504337
241.425,2.162553,0.504337,-5,5,-140.283267,-7.933068,0.576728
241.758,2.162553,0.576728,5,5,-138.887579,-7.02517,0.576728
242.091,0.911547,0.576728,5,-5,-138.887579,-7.02517,0.504337
242.424,0.911547,0.504337,5,-5,-138.887579,-7.02517,0.431945
242.757,0.911547,0.431945,5,-5,-138.887579,-7.02517,0.359554
243.09,0.911547,0.359554,5,-5,-138.887579,-7.02517,0.287163
243.423,0.911547,0.287163,5,-5,-138.887579,-7.02517,0.214772
243.756,0.911547,0.214772,5,-5,-138.887579,-7.02517,0.14238
244.089,0.911547,0.14238,5,-5,-138.887579,-7.02517,0.069989
244.422,0.911547,0.069989,5,-5,-138.887579,-7.02517,-0.002402
244.755,0.911547,-0.002402,5,-5,-138.887579,-7.02517,-0.074794
245.088,0.911547,-0.074794,5,-5,-138.887579,-7.02517,-0.147185
245.421,0.911547,-0.147185,5,-5,-138.887579,-7.02517,-0.219576
245.754,0.911547,-0.219576,5,-5,-138.887579,-7.02517,-0.291968
246.087,0.911547,-0.291968,5,-5,-138.887579,-7.02517,-0.364359
246.42,0.911547,-0.364359,5,-5,-138.887579,-7.02517,-0.43675
246.753,0.911547,-0.43675,5,-5,-138.887579,-7.02517,-0.509142
247.086,0.911547,-0.509142,5,-5,-138.887579,-7.02517,-0.581533
247.419,0.911547,-0.581533,0,0,-138.887579,-7.02517,-0.581533
247.752,5.545967,-0.581533,-5,5,-138.887579,-7.02517,-0.509142
248.085,5.545967,-0.509142,-5,5,-138.887579,-7.02517,-0.43675
248.418,5.545967,-0.43675,-5,5,-138.887579,-7.02517,-0.364359
248.751,5.545967,-0.364359,-5,5,-138.887579,-7.02517,-0.291968
249.084,5.545967,-0.291968,5,5,-137.293043,-7.504419,-0.291968
249.417,4.183385,-0.291968,-5,5,-137.293043,-7.504419,-0.219576
249.75,4.183385,-0.219576,-5,5,-137.293043,-7.504419,-0.147185
250.083,4.183385,-0.147185,-5,5,-137.293043,-7.504419,-0.074794
