Time,Distance,Theta,LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori
69.597,2.306001,1.576373,0,0,510.108238,251.731927,1.576373
69.93,5.197667,1.576373,21.546253,21.114119,510.068629,258.834768,1.573244
70.263,1.907536,1.573244,0,0,510.068629,258.834768,1.573244
70.596,5.59412,1.573244,22.008298,22.498565,510.050487,266.245139,1.576794
70.929,1.817373,1.576794,0,0,510.050487,266.245139,1.576794
71.262,5.683552,1.576794,22.085879,21.638795,510.006827,273.525166,1.573557
71.595,1.596714,1.573557,0,0,510.006827,273.525166,1.573557
71.928,5.903305,1.573557,21.823466,22.214633,509.986584,280.857481,1.576389
72.261,1.429078,1.576389,0,0,509.986584,280.857481,1.576389
72.594,6.071,1.576389,21.88274,20.731,509.946905,287.952558,1.568051
72.927,1.025467,1.568051,0,0,509.946905,287.952558,1.568051
73.26,6.476126,1.568051,21.720829,22.071352,509.966921,295.243929,1.570589
73.593,0.816133,1.570589,0,0,509.966921,295.243929,1.570589
73.926,6.68462,1.570589,21.670956,20.529258,509.96838,302.270264,1.562324
74.259,0.343257,1.562324,0,0,509.96838,302.270264,1.562324
74.592,7.158272,1.562324,21.982035,22.565418,510.031222,309.687149,1.566547
74.925,0.26056,1.566547,0,0,510.031222,309.687149,1.566547
75.258,7.241385,1.566547,20.5137,21.306863,510.060811,316.65021,1.572289
75.591,0.284824,1.572289,0,0,510.060811,316.65021,1.572289
75.924,7.778495,1.572289,21.347349,21.973382,510.050046,323.863104,1.576821
76.257,0.567574,1.576821,0,0,510.050046,323.863104,1.576821
76.59,8.065518,1.576821,21.946705,21.575326,510.006391,331.10939,1.574132
76.923,0.819101,1.574132,0,0,510.006391,331.10939,1.574132
77.256,8.319079,1.574132,20.968177,21.618828,509.982737,338.200087,1.578842
77.589,1.228501,1.578842,0,0,509.982737,338.200087,1.578842
77.922,8.728397,1.578842,22.420054,21.615177,509.923746,345.531716,1.573016
78.255,1.398831,1.573016,0,0,509.923746,345.531716,1.573016
78.588,8.897078,1.573016,21.930476,21.10686,509.907842,352.697415,1.567053
78.921,1.733504,1.567053,0,0,509.907842,352.697415,1.567053
79.254,9.231512,1.567053,21.964194,20.635446,509.934389,359.790205,1.557435
79.587,2.139268,1.557435,0,0,509.934389,359.790205,1.557435
79.92,9.638485,1.557435,21.500949,21.500437,510.030053,366.949297,1.557431
80.253,2.479352,1.557431,0,0,510.030053,366.949297,1.557431
80.586,9.979215,1.557431,21.375134,21.389184,510.125216,374.06892,1.557533
80.919,2.862287,1.557533,0,0,510.125216,374.06892,1.557533
81.252,10.360304,1.557533,21.289752,22.369125,510.221631,381.337483,1.565346
81.585,3.098919,1.565346,0,0,510.221631,381.337483,1.565346
81.918,10.593302,1.565346,20.910574,23.38028,510.261822,388.711801,1.583225
82.251,3.227304,1.583225,0,0,510.261822,388.711801,1.583225
82.584,10.719864,1.583225,20.85676,22.308082,510.172502,395.898192,1.593731
82.917,3.534487,1.593731,0,0,510.172502,395.898192,1.593731
83.25,11.031624,1.593731,21.980799,21.301906,510.007236,403.102867,1.588816
83.583,3.825607,1.588816,0,0,510.007236,403.102867,1.588816
83.916,11.325602,1.588816,22.699024,20.115588,509.878784,410.230343,1.570115
84.249,4.199874,1.570115,23.309703,21.356833,509.883853,417.667319,1.555978
84.582,3.240934,1.555978,0,0,509.883853,417.667319,1.555978
84.915,4.26273,1.555978,21.933235,20.438737,509.988395,424.721478,1.545159
85.248,2.793035,1.545159,0,0,509.988395,424.721478,1.545159
85.581,4.707003,1.545159,20.993992,22.15492,510.172563,431.903411,1.553563
85.914,2.480953,1.553563,0,0,510.172563,431.903411,1.553563
86.247,5.028018,1.553563,19.188786,22.498412,510.292173,438.843299,1.577522
86.58,1.936994,1.577522,0,0,510.292173,438.843299,1.577522
86.913,5.592805,1.577522,20.419397,22.357067,510.244274,445.965419,1.591549
87.246,1.556243,1.591549,0,0,510.244274,445.965419,1.591549
87.579,5.968049,1.591549,20.64745,23.081192,510.093191,453.24467,1.609167
87.912,1.319498,1.609167,0,0,510.093191,453.24467,1.609167
88.245,6.184499,1.609167,22.07384,21.146852,509.817135,460.435618,1.602456
88.578,1.023618,1.602456,0,0,509.817135,460.435618,1.602456
88.911,6.495423,1.602456,5,-5,509.817135,460.435618,1.530065
89.244,6.495423,1.530065,21.327464,22.825934,510.116491,467.781061,1.540913
89.577,0.860516,1.540913,0,0,510.116491,467.781061,1.540913
89.91,6.648426,1.540913,20.022118,22.893267,510.329991,474.923283,1.561697
90.243,0.594758,1.561697,0,0,510.329991,474.923283,1.561697
90.576,7.012952,1.561697,-5,5,510.329991,474.923283,1.634088
90.909,7.012952,1.634088,21.687267,20.854876,509.881975,481.992367,1.628063
91.242,0.134213,1.628063,0,0,509.881975,481.992367,1.628063
91.575,7.437037,1.628063,5,-5,509.881975,481.992367,1.555671
91.908,7.437037,1.555671,22.39654,20.774223,509.990687,489.179477,1.543927
92.241,0.249164,1.543927,0,0,509.990687,489.179477,1.543927
92.574,7.095279,1.543927,21.316175,23.107556,510.189402,496.573358,1.556895
92.907,0.35361,1.556895,0,0,510.189402,496.573358,1.556895
93.24,3.117916,1.556895,-5,5,510.189402,496.573358,1.629287
93.573,3.117916,1.629287,0,0,510.189402,496.573358,1.629287
