Time,Distance,dTheta,QRToIMR_Theta, QRToIMR_X,QRToIMR_Y,InRange, LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori,QRPose_x,QRPose_y,QRPose_Ori
59.274,134.683289,0.015268,-0.000512,2.056526,134.683289,1,11.622871,11.426856,262.873704,158.913208,-0.006253,397.554359,160.127503,-0.006765
59.607,138.412491,0.017993,-0.00257,2.490736,138.412491,1,10.517309,10.080315,266.303141,158.891762,-0.009417,404.709495,160.079098,-0.011987
59.94,134.567722,0.009971,-0.011108,1.341787,134.567722,1,10.938394,12.117789,270.141825,158.855612,-0.000879,404.709495,160.079098,-0.011987
60.273,138.308887,0.008808,-0.010497,1.218188,138.308887,1,10.536097,10.579032,273.657493,158.852522,-0.000568,411.966357,159.992108,-0.011065
60.606,134.529048,0.00799,-0.011561,1.074968,134.529048,1,11.277318,11.424381,277.437325,158.850374,0.000496,411.966357,159.992108,-0.011065
60.939,138.50352,0.006534,-0.007108,0.904953,138.50352,1,10.605746,10.688598,280.982833,158.852133,0.001096,419.48627,159.908896,-0.006012
61.272,134.715834,0.005347,-0.008478,0.720372,134.715834,1,11.280785,11.470055,284.770846,158.856285,0.002466,419.48627,159.908896,-0.006012
61.605,138.504192,0.006461,-0.003356,0.894933,138.504192,1,10.49873,10.263365,288.227724,158.864811,0.000762,426.731876,159.865338,-0.002594
61.938,134.668154,0.007451,-0.002551,1.003414,134.668154,1,11.575156,11.46388,292.063722,158.867735,-0.000043,426.731876,159.865338,-0.002594
62.271,138.122599,0.006702,0.001286,0.925667,138.122599,1,10.645425,10.705297,295.618618,158.867582,0.00039,433.741206,159.847153,0.001676
62.604,134.295871,0.008277,0.00267,1.111553,134.295871,1,11.587445,11.396241,299.445401,158.869075,-0.000994,433.741206,159.847153,0.001676
62.937,137.94608,0.012435,0.008038,1.715447,137.94608,1,10.323442,9.737389,302.785528,158.865756,-0.005236,440.729717,159.858865,0.002802
63.27,141.331001,0.013679,0.0289,1.933438,141.331001,1,11.500627,11.344031,306.589111,158.845838,-0.00637,447.917245,159.879001,0.02253
63.603,137.237353,0.013738,0.028551,1.885478,137.237353,1,12.268208,12.316483,310.682379,158.819764,-0.006021,447.917245,159.879001,0.02253
63.936,140.691468,0.016784,0.038011,2.361588,140.691468,1,11.208164,10.940877,314.370128,158.797561,-0.007955,455.057144,160.039892,0.030056
64.269,136.682084,0.019262,0.039998,2.633102,136.682084,1,12.18469,11.910292,318.381815,158.765646,-0.009942,455.057144,160.039892,0.030056
64.602,140.498311,0.015085,0.010964,2.119628,140.498311,1,10.029195,10.820885,321.853182,158.731132,-0.004211,462.350247,160.259161,0.006753
64.935,136.571667,0.015683,0.011127,2.141971,136.571667,1,11.803311,11.780712,325.779887,158.714598,-0.004374,462.350247,160.259161,0.006753
65.268,132.888504,0.017124,-0.060257,2.275776,132.888504,1,11.132053,10.992963,329.463667,158.698484,-0.005381,462.350247,160.259161,-0.065638
65.601,136.789934,0.020258,-0.038996,2.771462,136.789934,1,10.215018,9.27735,332.709099,158.681019,-0.012169,469.52263,159.787703,-0.051165
65.934,133.030887,0.012138,-0.047692,1.614769,133.030887,1,10.761921,11.96316,336.492545,158.634976,-0.003473,469.52263,159.787703,-0.051165
66.267,129.852741,0.013848,0.026113,1.798378,129.852741,1,9.64395,9.448627,339.67144,158.623935,-0.004887,469.52263,159.787703,0.021226
66.6,134.153439,0.01385,0.044665,1.85811,134.153439,1,8.583466,8.715083,342.551614,158.609859,-0.003934,476.704015,159.940161,0.040731
66.933,130.639166,0.014581,0.045025,1.905048,130.639166,1,10.578768,10.529136,346.066053,158.596032,-0.004294,476.704015,159.940161,0.040731
67.266,134.59207,0.015719,0.034519,2.115835,134.59207,1,9.05651,9.163193,349.099605,158.583007,-0.003521,483.690841,160.224895,0.030998
67.599,131.110663,0.017354,0.035737,2.275505,131.110663,1,10.54077,10.372543,352.58165,158.570745,-0.004739,483.690841,160.224895,0.030998
67.932,135.293055,0.018547,0.007052,2.509522,135.293055,1,8.90792,8.930037,355.551637,158.55667,-0.004579,490.843273,160.446677,0.002473
68.265,131.631326,0.017135,0.005124,2.255717,131.631326,1,10.860252,11.1266,359.212409,158.539906,-0.002651,490.843273,160.446677,0.002473
68.598,128.583316,0.017961,0.077935,2.309741,128.583316,1,9.182667,9.124629,362.260563,158.531826,-0.003071,490.843273,160.446677,0.074864
68.931,125.87745,0.012191,0.144169,1.534677,125.87745,1,7.700461,8.551019,364.966422,158.523516,0.003086,490.843273,160.446677,0.147255
69.264,123.287077,0.012346,0.216459,1.52218,123.287077,1,7.772015,7.786017,367.556822,158.531511,0.003188,490.843273,160.446677,0.219647
69.597,121.050377,0.010357,0.286633,1.253765,121.050377,1,6.567129,6.873432,369.794664,158.538644,0.005405,490.843273,160.446677,0.292038
69.93,118.944438,0.015655,0.36414,1.862277,118.944438,1,6.672286,5.965588,371.89884,158.550017,0.000289,490.843273,160.446677,0.364429
70.263,117.113623,0.012057,0.360296,1.412112,117.113623,1,5.235443,5.766423,373.73065,158.550546,0.004133,490.843273,160.446677,0.364429
70.596,121.891014,0.036958,0.387472,4.506951,121.891014,1,5.521595,4.791917,375.447835,158.557643,-0.001149,497.338769,162.924501,0.386323
70.929,119.675782,0.026684,0.376502,3.194129,119.675782,1,5.911751,7.427131,377.668758,158.555091,0.009821,497.338769,162.924501,0.386323
71.262,117.741483,0.027305,0.449077,3.215678,117.741483,1,5.820719,5.795438,379.602755,158.574085,0.009638,497.338769,162.924501,0.458715
71.595,115.990255,0.026637,0.52039,3.090404,115.990255,1,5.287713,5.436731,381.388292,158.591294,0.010716,497.338769,162.924501,0.531106
71.928,114.386255,0.027092,0.592862,3.099683,114.386255,1,4.821665,4.810459,382.991948,158.60848,0.010635,497.338769,162.924501,0.603497
72.261,112.662095,0.025439,0.663184,2.866668,112.662095,1,5.053331,5.339045,384.722181,158.626882,0.012704,497.338769,162.924501,0.675888
72.594,116.601053,0.057879,0.644949,6.756326,116.601053,1,4.81492,5.399014,386.422664,158.648486,0.016932,502.892611,167.378037,0.661881
72.927,114.740929,0.052264,0.638376,6.002292,114.740929,1,5.257897,6.165851,388.324446,158.68069,0.023505,502.892611,167.378037,0.661881
73.26,113.146933,0.0495,0.70726,5.605349,113.146933,1,4.605594,5.090254,389.938358,158.718631,0.027013,502.892611,167.378037,0.734273
73.593,111.532258,0.046106,0.775531,5.145971,111.532258,1,4.630863,5.199881,391.57458,158.762842,0.031133,502.892611,167.378037,0.806664
73.926,109.930894,0.047107,0.848254,5.182377,109.930894,1,4.82664,4.780892,393.173459,158.812635,0.030801,502.892611,167.378037,0.879055
74.259,108.291956,0.044446,0.844873,4.81631,108.291956,1,4.73899,5.205985,394.828512,158.863629,0.034182,502.892611,167.378037,0.879055
74.592,106.583176,0.050717,0.922836,5.41025,106.583176,1,5.430754,4.661077,396.50782,158.921053,0.02861,502.892611,167.378037,0.951446
74.925,109.495248,0.102395,0.936238,11.25114,109.495248,1,4.544893,4.552705,398.02195,158.964385,0.028667,507.149722,173.349343,0.964905
75.258,107.803702,0.100042,0.932248,10.821048,107.803702,1,4.936354,5.487579,399.756822,159.014132,0.032657,507.149722,173.349343,0.964905
75.591,106.042734,0.103121,1.006083,10.97416,106.042734,1,5.340663,5.141224,401.501126,159.071116,0.031213,507.149722,173.349343,1.037296
75.924,105.703361,0.077066,1.051843,8.162351,105.703361,1,-0.055012,3.623809,402.095041,159.08966,0.057845,507.149722,173.349343,1.109688
76.257,104.073997,0.076527,1.122483,7.980077,104.073997,1,4.814463,5.056413,403.735793,159.184675,0.059596,507.149722,173.349343,1.182079
76.59,108.011664,0.06439,1.064514,6.964553,108.011664,1,-4.997208,4.656407,403.679151,159.181295,0.12948,509.887412,180.033867,1.193994
76.923,106.311299,0.067207,1.066312,7.155679,106.311299,1,5.192251,4.943922,405.352696,159.399205,0.127682,509.887412,180.033867,1.193994
77.256,104.585929,0.068089,0.993695,7.132157,104.585929,1,5.170583,5.201651,407.065615,159.619111,0.127907,509.887412,180.033867,1.121602
77.589,104.892922,-0.001865,0.996175,-0.195605,104.892922,1,-5.022202,4.635289,407.00172,159.610894,0.197819,509.887412,180.033867,1.193994
77.922,104.892922,-0.001865,1.068566,-0.195605,104.892922,1,0,0,407.00172,159.610894,0.197819,509.887412,180.033867,1.266385
78.255,104.892922,-0.001865,1.140957,-0.195605,104.892922,1,0,0,407.00172,159.610894,0.197819,509.887412,180.033867,1.338776
78.588,104.892922,-0.001865,1.213349,-0.195605,104.892922,1,0,0,407.00172,159.610894,0.197819,509.887412,180.033867,1.411168
78.921,104.892922,-0.001865,2.099592,-0.195605,104.892922,0,0,0,407.00172,159.610894,0.197819,509.887412,180.033867,1.483559
79.254,104.892922,-0.001865,1.978867,-0.195605,104.892922,0,0,0,407.00172,159.610894,0.197819,509.887412,180.033867,1.55595
79.587,104.892922,-0.001865,2.206765,-0.195605,104.892922,0,0,0,407.00172,159.610894,0.197819,509.887412,180.033867,1.55595
79.92,106.401053,0.063717,2.262512,6.788734,106.401053,0,0,0,407.00172,159.610894,0.197819,509.993488,187.17839,1.554595
80.253,104.708463,0.066374,1.704161,6.960159,104.708463,0,5.16213,4.935987,408.650266,159.941329,0.196182,509.993488,187.17839,1.554595
80.586,106.90128,0.053478,1.894389,5.722345,106.90128,0,-5.170003,5.291986,408.670187,159.945288,0.271918,510.106753,194.168848,1.561184
80.919,105.131398,0.055542,1.560689,5.84517,105.131398,0,5.375362,5.213981,410.368531,160.418827,0.27075,510.106753,194.168848,1.561184
81.252,105.364325,0.122289,1.981279,12.949505,105.364325,0,5.375668,5.221091,412.068617,160.890712,0.269631,510.176634,201.438802,1.579553
81.585,105.953834,0.054397,1.812203,5.769214,105.953834,0,-4.552828,4.83311,412.113598,160.903143,0.337577,510.176634,201.438802,1.579553
81.918,106.731532,0.118258,2.022548,12.681008,106.731532,0,4.693579,4.599826,413.573617,161.415628,0.336898,510.113352,208.665045,1.588873
82.251,107.465484,0.04273,1.176537,4.594793,107.465484,1,-5.456725,4.964125,413.49621,161.388516,0.412336,510.113352,208.665045,1.588873
82.584,108.580761,0.106079,1.164556,11.561503,108.580761,1,5.069109,4.67777,414.98305,162.038876,0.409503,509.982982,215.87625,1.574059
82.917,106.820145,0.11064,1.167416,11.867047,106.820145,1,5.38406,4.988998,416.567364,162.726532,0.406643,509.982982,215.87625,1.574059
83.25,109.367399,0.136704,1.133548,15.044815,109.367399,1,0.033748,4.160029,417.208687,163.002716,0.436514,509.960147,222.875424,1.570062
83.583,110.529203,0.191501,1.12571,21.42908,110.529203,1,5.496551,5.518624,418.870739,163.77811,0.436673,509.965335,229.942185,1.562383
83.916,111.746696,0.104421,1.038234,11.711248,111.746696,1,-5.342402,6.741267,419.081795,163.876614,0.524149,509.965335,229.942185,1.562383
84.249,113.760548,0.161388,1.042849,18.52066,113.760548,1,5.338038,4.846895,420.549927,164.725318,0.520593,510.027884,237.376349,1.563442
84.582,111.936132,0.152035,1.030597,17.150524,111.936132,1,5.28872,6.981208,422.32223,165.741467,0.532845,510.027884,237.376349,1.563442
84.915,113.871954,0.193466,1.026221,22.309402,113.871954,1,5.075915,6.157435,423.933286,166.69158,0.540675,510.079761,244.43035,1.566896
85.248,112.314282,0.17203,1.001278,19.514264,112.314282,1,4.521363,7.966996,425.716008,167.761832,0.565618,510.079761,244.43035,1.566896
85.581,114.652465,0.210103,1.000156,24.449623,114.652465,1,4.867412,6.331521,427.29023,168.761154,0.576217,510.108238,251.731927,1.576373
85.914,113.104812,0.185733,0.971808,21.252248,113.104812,1,4.635044,8.551043,429.131209,169.957375,0.604565,510.108238,251.731927,1.576373
86.247,115.616874,0.213969,0.951384,25.122966,115.616874,1,4.644505,7.033504,430.730953,171.062574,0.62186,510.068629,258.834768,1.573244
86.58,113.91571,0.196083,0.92943,22.627648,113.91571,1,5.166372,8.199137,432.539716,172.358951,0.643814,510.068629,258.834768,1.573244
86.913,116.889612,0.218221,0.910294,25.920566,116.889612,1,4.672521,7.806341,434.20151,173.606109,0.6665,510.050487,266.245139,1.576794
87.246,115.210049,0.196988,0.884817,22.993202,115.210049,1,5.155293,8.674563,436.011387,175.02971,0.691977,510.050487,266.245139,1.576794
87.579,118.07462,0.221623,0.864426,26.605079,118.07462,1,5.483795,7.85349,437.721263,176.446624,0.709131,510.006827,273.525166,1.573557
87.912,116.543355,0.193222,0.831693,22.803246,116.543355,1,4.766121,9.287698,439.497124,177.970348,0.741864,510.006827,273.525166,1.573557
88.245,119.836352,0.212239,0.814457,25.822863,119.836352,1,5.186178,7.958342,441.110556,179.449078,0.761932,509.986584,280.857481,1.576389
88.578,118.10807,0.185818,0.783713,22.202712,118.10807,1,5.283715,9.530752,442.895157,181.151828,0.792676,509.986584,280.857481,1.576389
88.911,121.487354,0.196332,0.750218,24.163126,121.487354,1,5.146718,8.62173,444.504321,182.784588,0.817833,509.946905,287.952558,1.568051
89.244,119.641536,0.170077,0.719908,20.546725,119.641536,1,5.484436,9.67147,446.229872,184.625868,0.848143,509.946905,287.952558,1.568051
89.577,123.462231,0.178298,0.697239,22.249332,123.462231,1,5.050157,8.532218,447.725554,186.322088,0.87335,509.966921,295.243929,1.570589
89.91,121.577316,0.148602,0.663849,18.200788,121.577316,1,5.382351,9.994758,449.369931,188.284511,0.90674,509.966921,295.243929,1.570589
90.243,125.283653,0.153336,0.630249,19.362529,125.283653,1,5.332698,8.832479,450.823514,190.141828,0.932075,509.96838,302.270264,1.562324
90.576,123.275954,0.118707,0.592355,14.702813,123.275954,1,5.350307,10.58488,452.405275,192.27198,0.969969,509.96838,302.270264,1.562324
90.909,127.596523,0.11855,0.56795,15.197833,127.596523,1,4.99031,8.944915,453.716951,194.185852,0.998597,510.031222,309.687149,1.566547
91.242,125.280892,0.085758,0.532548,10.770273,125.280892,1,5.889163,10.779574,455.219751,196.519117,1.033999,510.031222,309.687149,1.566547
91.575,129.130377,0.087475,0.515179,11.32463,129.130377,1,5.747723,8.940219,456.470368,198.620697,1.05711,510.060811,316.65021,1.572289
91.908,126.348549,0.065307,0.490927,8.263192,126.348549,1,7.392101,10.742187,457.954054,201.250374,1.081362,510.060811,316.65021,1.572289
92.241,130.358921,0.07005,0.476136,9.146584,130.358921,1,6.328207,8.997474,459.153688,203.502525,1.100685,510.050046,323.863104,1.576821
92.574,127.457455,0.050827,0.455232,6.483826,127.457455,1,7.759906,10.647544,460.542017,206.234885,1.121589,510.050046,323.863104,1.576821
92.907,131.341772,0.059293,0.438275,7.796803,131.341772,1,7.268987,9.23987,461.735655,208.710913,1.135857,510.006391,331.10939,1.574132
93.24,128.218043,0.045236,0.422728,5.804091,128.218043,1,8.624218,10.771947,463.096407,211.639697,1.151404,510.006391,331.10939,1.574132
93.573,132.05625,0.050847,0.412343,6.720478,132.05625,1,7.200158,9.285393,464.214123,214.146664,1.166499,509.982737,338.200087,1.578842
93.906,128.766764,0.038631,0.398798,4.976865,128.766764,1,9.180705,11.051762,465.539278,217.243782,1.180044,509.982737,338.200087,1.578842
94.239,132.828847,0.044521,0.378614,5.917528,132.828847,1,7.396007,9.37929,466.60312,219.826334,1.194402,509.923746,345.531716,1.573016
94.572,129.439033,0.03476,0.36767,4.501165,129.439033,1,9.594904,11.106773,467.870071,223.031871,1.205346,509.923746,345.531716,1.573016
94.905,133.223794,0.043235,0.351847,5.7635,133.223794,1,8.223937,9.586019,468.9298,225.801405,1.215206,509.907842,352.697415,1.567053
95.238,129.931598,0.035936,0.343439,4.671209,129.931598,1,9.437475,10.598945,470.091229,228.928769,1.223614,509.907842,352.697415,1.567053
95.571,133.579387,0.043024,0.32402,5.750695,133.579387,1,8.613229,9.967071,471.143831,231.837809,1.233415,509.934389,359.790205,1.557435
95.904,130.188098,0.031683,0.311538,4.126128,130.188098,1,9.507074,11.231232,472.286809,235.096078,1.245897,509.934389,359.790205,1.557435
96.237,134.125542,0.04065,0.305081,5.455253,134.125542,1,8.309923,9.201436,473.217522,237.85918,1.25235,510.030053,366.949297,1.557431
96.57,130.680911,0.032778,0.296125,4.285058,130.680911,1,9.856635,11.093805,474.309661,241.17205,1.261306,510.030053,366.949297,1.557431
96.903,134.489549,0.038469,0.287402,5.176255,134.489549,1,8.557527,9.776547,475.239407,244.079641,1.270131,510.125216,374.06892,1.557533
97.236,131.146034,0.028617,0.276555,3.753975,131.146034,1,9.436844,10.935216,476.243952,247.319425,1.280978,510.125216,374.06892,1.557533
97.569,134.9888,0.034761,0.276629,4.694205,134.9888,1,9.046811,10.115909,477.155754,250.376956,1.288717,510.221631,381.337483,1.565346
97.902,131.426717,0.022616,0.263529,2.972829,131.426717,1,9.942955,11.752555,478.16125,253.846496,1.301817,510.221631,381.337483,1.565346
98.235,135.570704,0.02698,0.272295,3.658587,135.570704,1,8.424122,9.682889,478.96243,256.752909,1.31093,510.261822,388.711801,1.583225
98.568,132.004631,0.016559,0.261139,2.186011,132.004631,1,10.036252,11.577425,479.887117,260.230757,1.322086,510.261822,388.711801,1.583225
98.901,135.78015,0.027905,0.269792,3.789935,135.78015,1,9.406609,9.662591,480.668661,263.308086,1.323939,510.172502,395.898192,1.593731
99.234,132.193004,0.015566,0.256687,2.057883,132.193004,1,9.982182,11.792367,481.554569,266.823644,1.337044,510.172502,395.898192,1.593731
99.567,135.971351,0.027966,0.251155,3.803518,135.971351,1,9.550396,9.63569,482.294507,269.93125,1.337661,510.007236,403.102867,1.588816
99.9,132.349909,0.018189,0.240607,2.407624,132.349909,1,10.24502,11.70213,483.138734,273.486592,1.348209,510.007236,403.102867,1.588816
100.233,136.13063,0.018907,0.210649,2.574155,136.13063,1,8.772552,10.327514,483.840766,276.588298,1.359466,509.878784,410.230343,1.570115
100.566,139.832699,0.021323,0.188308,2.982086,139.832699,1,10.24322,11.376531,484.595841,280.107903,1.36767,509.883853,417.667319,1.555978
100.899,135.839661,0.014547,0.180903,1.976209,135.839661,1,11.534757,12.557719,485.40507,284.036828,1.375075,509.883853,417.667319,1.555978
101.232,139.38724,0.023164,0.169968,3.229404,139.38724,1,10.18002,10.195984,486.064843,287.36466,1.375191,509.988395,424.721478,1.545159
101.565,135.422785,0.016917,0.16304,2.291228,135.422785,1,11.484175,12.441226,486.839093,291.272273,1.382119,509.988395,424.721478,1.545159
101.898,138.953854,0.021369,0.167934,2.969729,138.953854,1,10.476004,10.960802,487.508537,294.778159,1.385629,510.172563,431.903411,1.553563
102.231,135.045589,0.008811,0.154754,1.18995,135.045589,1,10.908506,12.7292,488.23314,298.646558,1.398809,510.172563,431.903411,1.553563
102.564,138.476391,0.016974,0.17937,2.35078,138.476391,1,10.332626,10.241871,488.819409,302.021672,1.398152,510.292173,438.843299,1.577522
102.897,134.499178,0.01685,0.178743,2.266492,134.499178,1,11.904644,11.991214,489.502896,305.941185,1.398779,510.292173,438.843299,1.577522
103.23,137.956259,0.024718,0.191885,3.410669,137.956259,1,10.613938,10.736214,490.111373,309.443522,1.399664,510.244274,445.965419,1.591549
103.563,134.070177,0.018982,0.18543,2.545292,134.070177,1,11.281795,12.17349,490.776441,313.29178,1.406119,510.244274,445.965419,1.591549
103.896,137.921542,0.022765,0.19763,3.140371,137.921542,1,9.606772,10.355275,491.321306,316.570496,1.411537,510.093191,453.24467,1.609167
104.229,134.138687,0.018631,0.192851,2.49943,134.138687,1,11.070345,11.730428,491.923353,320.318782,1.416316,510.093191,453.24467,1.609167
104.562,137.73265,0.022092,0.180074,3.043239,137.73265,1,10.061126,10.899055,492.460329,323.767094,1.422382,509.817135,460.435618,1.602456
104.895,133.963296,0.020032,0.177392,2.683858,133.963296,1,11.157156,11.527748,493.018841,327.502608,1.425064,509.817135,460.435618,1.602456
105.228,130.684596,0.011707,0.096171,1.529994,130.684596,1,9.291939,10.511692,493.497664,330.764961,1.433894,509.817135,460.435618,1.530065
105.561,135.036934,0.013029,0.10349,1.759446,135.036934,1,8.682061,9.169476,493.903306,333.709432,1.437423,510.116491,467.781061,1.540913
105.894,131.394179,0.013493,0.103593,1.773003,131.394179,1,10.945783,10.93153,494.387689,337.319654,1.43732,510.116491,467.781061,1.540913
106.227,135.492613,0.020284,0.126126,2.748766,135.492613,1,9.141989,8.900496,494.787474,340.297008,1.435571,510.329991,474.923283,1.561697
106.56,132.020345,0.016812,0.122118,2.219678,132.020345,1,10.180315,10.733942,495.256923,343.747442,1.439579,510.329991,474.923283,1.561697
106.893,128.88394,0.018346,0.195635,2.36482,128.88394,1,9.488665,9.333102,495.666956,346.854326,1.438453,510.329991,474.923283,1.634088
107.226,133.058231,0.019405,0.180895,2.582283,133.058231,1,7.810735,9.014571,496.036623,349.631242,1.447168,509.881975,481.992367,1.628063
107.559,129.808837,0.012893,0.173896,1.673728,129.808837,1,9.319218,10.286122,496.439155,352.870618,1.454167,509.881975,481.992367,1.628063
107.892,126.801579,0.016755,0.10506,2.124747,126.801579,1,9.256183,8.764854,496.788308,355.850736,1.450611,509.881975,481.992367,1.555671
108.225,131.286201,0.015567,0.086958,2.043849,131.286201,1,7.606877,8.48517,497.10955,358.510735,1.456969,509.990687,489.179477,1.543927
108.558,127.994648,0.015029,0.086021,1.923811,127.994648,1,9.825355,9.954907,497.483623,361.782835,1.457906,509.990687,489.179477,1.543927
108.891,132.509465,0.016495,0.096171,2.185948,132.509465,1,8.3972,8.786403,497.805923,364.625693,1.460724,510.189402,496.573358,1.556895
109.224,129.096993,0.017611,0.096852,2.273793,129.096993,1,10.290106,10.196109,498.180617,368.016006,1.460043,510.189402,496.573358,1.556895
109.557,126.081164,0.012462,0.163671,1.571265,126.081164,1,8.703843,9.473583,498.515131,371.024004,1.465616,510.189402,496.573358,1.629287
109.89,123.599916,0.013648,0.164607,1.68694,123.599916,1,7.511259,7.381979,498.775469,373.490024,1.46468,510.189402,496.573358,1.629287
110.223,121.179019,0.01246,0.163147,1.510019,121.179019,1,7.176127,7.377811,499.032131,375.899624,1.46614,510.189402,496.573358,1.629287
110.556,119.135878,0.012188,0.162661,1.452125,119.135878,1,6.104154,6.171282,499.245644,377.932301,1.466626,510.189402,496.573358,1.629287
110.889,117.121171,0.009636,0.159899,1.128649,117.121171,1,5.87011,6.251639,499.455508,379.939632,1.469388,510.189402,496.573358,1.629287
111.222,115.341399,0.007971,0.158085,0.919428,115.341399,1,5.224954,5.475528,499.635871,381.712109,1.471202,510.189402,496.573358,1.629287
111.555,113.672472,0.007241,0.157238,0.823068,113.672472,1,4.955458,5.072558,499.801886,383.3735,1.472049,510.189402,496.573358,1.629287
111.888,112.040835,0.002955,0.152846,0.331035,112.040835,1,4.604099,5.210746,499.962993,384.99971,1.476441,510.189402,496.573358,1.629287
112.221,110.327822,0.003306,0.153152,0.364745,110.327822,1,5.164968,5.122761,500.124376,386.704998,1.476135,510.189402,496.573358,1.629287
112.554,108.778037,0.001936,0.151734,0.210579,108.778037,1,4.557344,4.753121,500.270899,388.24825,1.477553,510.189402,496.573358,1.629287
112.887,107.008093,0.002698,0.152465,0.288737,107.008093,1,5.365047,5.264153,500.435679,390.010324,1.476822,510.189402,496.573358,1.629287
113.22,105.340609,0.005674,0.155398,0.597753,105.340609,1,5.206168,4.800943,500.592027,391.669156,1.473889,510.189402,496.573358,1.629287
113.553,103.647671,0.007543,0.157174,0.781813,103.647671,1,5.202872,4.957564,500.75571,393.352931,1.472113,510.189402,496.573358,1.629287
113.886,103.647671,0.007543,0.157174,0.781813,103.647671,1,0,0,500.75571,393.352931,1.472113,510.189402,496.573358,1.629287
114.219,103.647671,0.007543,0.157174,0.781813,103.647671,1,0,0,500.75571,393.352931,1.472113,510.189402,496.573358,1.629287
