Time,Distance,dTheta,QRToIMR_Theta, QRToIMR_X,QRToIMR_Y,InRange, LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori,QRPose_x,QRPose_y,QRPose_Ori
59.274,133.342228,-0.012742,0.00671,-1.699169,133.342228,1,11.521372,11.541665,-159.090562,0.786124,0.005455,-25.750318,-0.185675,0.012165
59.607,137.247435,-0.006269,0.024763,-0.860397,137.247435,1,10.187851,9.392048,-155.830557,0.803907,-0.000306,-18.583129,-0.098485,0.024457
59.94,133.554617,-0.002158,0.029047,-0.288189,133.554617,1,11.389673,10.797825,-152.136339,0.802777,-0.00459,-18.583129,-0.098485,0.024457
60.273,137.27259,-0.00614,0.014781,-0.842928,137.27259,1,9.637431,10.401948,-148.799818,0.787461,0.000944,-11.527289,0.074117,0.015725
60.606,140.862871,-0.001837,0.008587,-0.25879,140.862871,1,11.398438,10.931533,-145.081879,0.79097,-0.002436,-4.219426,0.18904,-0.011023
60.939,136.732127,0.002204,0.004491,0.301327,136.732127,1,12.695118,12.129241,-140.948636,0.780902,-0.006532,-4.219426,0.18904,-0.011023
61.272,140.120112,0.004951,0.012105,0.693733,140.120112,1,11.350092,10.931833,-137.238774,0.756667,-0.00956,2.874934,0.110834,-0.021665
61.605,135.959582,0.004052,0.013155,0.550872,135.959582,1,12.417636,12.562779,-133.079725,0.716904,-0.00851,2.874934,0.110834,-0.021665
61.938,139.588892,-0.002962,0.016551,-0.413466,139.588892,1,10.301797,11.162233,-129.506093,0.686493,-0.002281,10.082435,-0.045339,-0.018832
62.271,135.514182,0.000427,0.013073,0.057923,135.514182,1,12.482313,12.001797,-125.4295,0.677196,-0.005759,10.082435,-0.045339,-0.018832
62.604,139.351811,0.002906,0.00073,0.404975,139.351811,1,10.805567,10.366159,-121.904466,0.656894,-0.00894,17.441776,-0.183947,-0.00967
62.937,135.283577,0.003828,0.000104,0.517808,135.283577,1,12.277694,12.162484,-117.835339,0.620514,-0.009774,17.441776,-0.183947,-0.00967
63.27,138.862829,0.003555,0.015492,0.493677,138.862829,1,10.742958,10.767706,-114.253984,0.585508,-0.009595,24.602453,-0.253191,0.005897
63.603,134.965398,-0.002059,0.009775,-0.277911,134.965398,1,11.293542,12.083236,-110.36193,0.548162,-0.003878,24.602453,-0.253191,0.005897
63.936,138.515776,0.002027,0.042356,0.280724,138.515776,1,10.816482,10.328276,-106.841354,0.534508,-0.007413,31.670617,-0.211513,0.034943
64.269,134.559661,0.001944,0.042213,0.261522,134.559661,1,11.869946,11.889659,-102.885488,0.505185,-0.00727,31.670617,-0.211513,0.034943
64.602,138.412828,0.008005,0.051775,1.108035,138.412828,1,10.598333,10.061143,-99.445777,0.480178,-0.011159,38.970798,0.043679,0.040616
64.935,134.599588,0.007415,0.050958,0.998071,134.599588,1,11.397326,11.510181,-95.631914,0.437619,-0.010342,38.970798,0.043679,0.040616
65.268,138.483386,0.00794,0.030765,1.099637,138.483386,1,9.952345,10.218953,-92.273573,0.402887,-0.008412,46.204914,0.337664,0.022353
65.601,134.6405,0.005451,0.028049,0.733932,134.6405,1,11.344856,11.720048,-88.433402,0.370584,-0.005696,46.204914,0.337664,0.022353
65.934,131.149476,0.001794,0.048145,0.235218,131.149476,1,10.215232,10.740515,-84.944327,0.350711,-0.001893,46.204914,0.337664,-0.050038
66.267,135.335154,-0.003743,0.06041,-0.506588,135.335154,1,9.256425,9.652858,-81.795937,0.344751,0.000977,53.539153,-0.029636,-0.059433
66.6,131.648784,-0.002546,0.059108,-0.335159,131.648784,1,11.159954,10.980075,-78.109624,0.348352,-0.000325,53.539153,-0.029636,-0.059433
66.933,128.493978,-0.003083,0.012808,-0.396191,128.493978,1,9.441069,9.506681,-74.954823,0.347326,0.00015,53.539153,-0.029636,0.012958
67.266,132.726849,-0.002145,0.011385,-0.284732,132.726849,1,8.239661,8.216618,-72.214853,0.347736,-0.000017,60.511996,0.060726,0.011368
67.599,129.404985,0.004411,0.017996,0.570794,129.404985,1,10.440739,9.52747,-68.890146,0.347679,-0.006628,60.511996,0.060726,0.011368
67.932,134.028645,0.00647,0.013186,0.867164,134.028645,1,8.421218,8.252998,-66.11395,0.329277,-0.007846,67.910569,0.144835,0.00534
68.265,130.614401,0.006679,0.013226,0.872418,130.614401,1,10.255886,10.25033,-62.69977,0.302488,-0.007886,67.910569,0.144835,0.00534
68.598,134.587703,0.010811,0.008575,1.455107,134.587703,1,9.234319,8.730944,-59.708647,0.278898,-0.01153,74.886887,0.182089,-0.002955
68.931,131.115682,0.006252,0.003729,0.819773,131.115682,1,10.124788,10.794209,-56.225866,0.238738,-0.006684,74.886887,0.182089,-0.002955
69.264,135.399091,0.005353,0.004659,0.7248,135.399091,1,9.188018,9.312928,-53.145527,0.218148,-0.00578,82.251302,0.160324,-0.010439
69.597,131.761241,0.002937,0.007223,0.38695,131.761241,1,10.742814,11.097009,-49.509257,0.197129,-0.003216,82.251302,0.160324,-0.010439
69.93,135.937107,0.001179,0.004817,0.160252,135.937107,1,9.112939,9.290158,-46.445158,0.187275,-0.001933,89.491695,0.084736,-0.00675
70.263,132.288372,-0.000011,0.006039,-0.001454,132.288372,1,10.872091,11.040948,-42.796644,0.180222,-0.000711,89.491695,0.084736,-0.00675
70.596,136.168763,-0.001679,0.007963,-0.228596,136.168763,1,9.592936,9.779829,-39.571079,0.177929,0.000642,96.597656,0.036772,-0.007321
70.929,132.454427,-0.002641,0.008878,-0.3498,132.454427,1,11.091359,11.217764,-35.856611,0.180314,0.001557,96.597656,0.036772,-0.007321
71.262,136.497011,-0.003227,0.000355,-0.440545,136.497011,1,9.962816,9.988479,-32.534724,0.185487,0.001743,103.962079,-0.017146,0.001388
71.595,132.854363,-0.000773,0.002188,-0.102652,132.854363,1,11.114069,10.762738,-28.892242,0.191836,-0.0008,103.962079,-0.017146,0.001388
71.928,129.700443,0.001603,0.076974,0.207877,129.700443,1,9.638461,9.30773,-25.737702,0.189311,-0.003195,103.962079,-0.017146,0.073779
72.261,126.824738,0.004667,0.080002,0.59191,126.824738,1,8.850323,8.432034,-22.860204,0.180119,-0.006223,103.962079,-0.017146,0.073779
72.594,131.381518,0.012774,0.10476,1.678321,131.381518,1,8.120626,7.583651,-20.245493,0.163848,-0.01011,111.146278,0.51386,0.09465
72.927,128.156202,0.015183,0.106848,1.945915,128.156202,1,9.818487,9.530054,-17.024125,0.13128,-0.012198,111.146278,0.51386,0.09465
73.26,125.497627,0.016318,0.180054,2.04806,125.497627,1,8.035044,7.922612,-14.367373,0.098871,-0.013012,111.146278,0.51386,0.167042
73.593,130.181267,0.027473,0.184149,3.577382,130.181267,1,7.835363,7.61517,-11.795077,0.065399,-0.014606,118.424553,1.741071,0.169543
73.926,127.107225,0.022052,0.178058,2.803459,127.107225,1,8.940689,9.782107,-8.678064,0.01987,-0.008515,118.424553,1.741071,0.169543
74.259,131.646137,0.025539,0.198342,3.362818,131.646137,1,7.440033,8.200728,-6.073972,-0.002304,-0.003008,125.57157,2.964541,0.195334
74.592,128.399965,0.024569,0.196726,3.155305,128.399965,1,9.63527,9.858519,-2.82827,-0.012066,-0.001392,125.57157,2.964541,0.195334
74.925,125.573721,0.0184,0.262392,2.310855,125.573721,1,8.027742,8.956692,-0.000365,-0.016002,0.005333,125.57157,2.964541,0.267725
75.258,123.062512,0.007975,0.32398,0.981412,123.062512,1,6.8854,8.377761,2.540915,-0.002449,0.016136,125.57157,2.964541,0.340116
75.591,120.717604,0.010608,0.39885,1.280561,120.717604,1,7.204507,6.862192,4.882716,0.035343,0.013658,125.57157,2.964541,0.412508
75.924,118.620384,0.00995,0.398004,1.180262,118.620384,1,6.242681,6.359483,6.98078,0.064001,0.014504,125.57157,2.964541,0.412508
76.257,116.808315,0.013065,0.328574,1.526244,116.808315,1,5.63419,5.225037,8.788651,0.090224,0.011542,125.57157,2.964541,0.340116
76.59,122.002189,0.030112,0.320245,3.674814,122.002189,1,5.005753,5.233695,10.493406,0.109901,0.013192,132.436502,5.393818,0.333437
76.923,119.707971,0.022527,0.312077,2.697154,119.707971,1,6.403543,7.53184,12.813445,0.140509,0.02136,132.436502,5.393818,0.333437
77.256,124.497073,0.036536,0.32161,4.550591,124.497073,1,5.671451,6.021966,14.759955,0.182093,0.023897,139.112743,7.706263,0.345507
77.589,122.030715,0.022274,0.306594,2.718592,122.030715,1,6.533254,8.607492,17.280169,0.242331,0.038913,139.112743,7.706263,0.345507
77.922,119.920393,0.017103,0.373419,2.051148,119.920393,1,5.992729,6.761608,19.402159,0.324946,0.044479,139.112743,7.706263,0.417898
78.255,117.999964,0.019742,0.448171,2.32981,117.999964,1,5.914624,5.588412,21.31552,0.410107,0.042118,139.112743,7.706263,0.490289
78.588,116.279041,0.017266,0.445403,2.00787,116.279041,1,4.994736,5.377206,23.040917,0.482819,0.044886,139.112743,7.706263,0.490289
78.921,121.242176,0.04429,0.432944,5.373273,121.242176,1,5.287011,5.096545,24.768038,0.560396,0.043508,145.661777,11.201876,0.476452
79.254,119.085634,0.031737,0.419568,3.780685,119.085634,1,5.736047,7.58388,26.983707,0.656855,0.056884,145.661777,11.201876,0.476452
79.587,123.876503,0.041828,0.416926,5.184484,123.876503,1,4.642198,6.333039,28.808128,0.760748,0.069125,152.030706,14.488938,0.486051
79.92,121.528209,0.035137,0.409416,4.271917,121.528209,1,6.639851,7.67729,31.186239,0.925396,0.076635,152.030706,14.488938,0.486051
80.253,119.546055,0.025165,0.471242,3.009066,119.546055,1,5.338184,6.797657,33.200926,1.080094,0.0872,152.030706,14.488938,0.558442
80.586,117.61963,0.017824,0.463485,2.096729,117.61963,1,5.308741,6.380318,35.13976,1.24959,0.094957,152.030706,14.488938,0.558442
80.919,122.506877,0.039945,0.475708,4.89618,122.506877,1,4.812601,5.352841,36.824681,1.410068,0.098868,158.25001,18.374644,0.574576
81.252,120.105453,0.030289,0.465239,3.638983,120.105453,1,6.62255,8.068759,39.258838,1.651516,0.109337,158.25001,18.374644,0.574576
81.585,118.15709,0.028025,0.534865,3.312238,118.15709,1,5.688795,6.07081,41.205121,1.86517,0.112103,158.25001,18.374644,0.646968
81.918,122.505504,0.048231,0.55283,5.913142,122.505504,1,5.141469,6.354944,43.107258,2.079303,0.120887,164.005634,22.72262,0.673717
82.251,120.305027,0.034345,0.538032,4.133475,120.305027,1,5.809227,7.853293,45.365466,2.353629,0.135685,164.005634,22.72262,0.673717
82.584,118.233854,0.026508,0.601976,3.134866,118.233854,1,5.728492,6.895358,47.448019,2.637947,0.144132,164.005634,22.72262,0.746108
82.917,116.48097,0.022917,0.670376,2.669914,116.48097,1,5.022996,5.574422,49.194193,2.891383,0.148124,164.005634,22.72262,0.8185
83.25,114.741741,0.026015,0.673128,2.985684,114.741741,1,5.389615,5.009471,50.906681,3.146915,0.145372,164.005634,22.72262,0.8185
83.583,118.596027,0.066687,0.652324,7.920503,118.596027,1,5.30932,4.722633,52.559383,3.388878,0.141125,168.86231,27.911954,0.793449
83.916,116.731663,0.053021,0.637536,6.195015,116.731663,1,4.890728,6.933515,54.508547,3.665793,0.155913,168.86231,27.911954,0.793449
84.249,120.589664,0.08216,0.607505,9.930034,120.589664,1,5.327876,5.871226,56.35058,3.95534,0.159846,173.822419,32.952576,0.767351
84.582,118.50769,0.064921,0.588713,7.704495,118.50769,1,5.451811,8.047742,58.569602,4.313093,0.178638,173.822419,32.952576,0.767351
84.915,122.734921,0.0816,0.580348,10.037491,122.734921,1,4.91316,6.820432,60.492156,4.660236,0.192445,179.041561,37.986659,0.772793
85.248,120.534673,0.067581,0.564748,8.158275,120.534673,1,5.956108,8.110999,62.791091,5.108199,0.208045,179.041561,37.986659,0.772793
85.581,118.515777,0.052897,0.621241,6.274978,118.515777,1,5.309229,7.505356,64.878711,5.548894,0.223943,179.041561,37.986659,0.845184
85.914,116.688158,0.044192,0.684075,5.160061,116.688158,1,4.992355,6.312519,66.713972,5.966898,0.2335,179.041561,37.986659,0.917575
86.247,114.940179,0.036545,0.748133,4.202305,114.940179,1,4.790719,5.941964,68.452469,6.380379,0.241834,179.041561,37.986659,0.989967
86.58,113.268634,0.038202,0.821645,4.329219,113.268634,1,5.08269,4.927914,70.070733,6.779542,0.240713,179.041561,37.986659,1.062358
86.913,111.727307,0.039272,0.89458,4.390065,111.727307,1,4.659093,4.583865,71.565314,7.146421,0.240169,179.041561,37.986659,1.134749
87.246,109.976476,0.043312,0.898001,4.766231,109.976476,1,5.446959,4.974502,73.250684,7.55916,0.236748,179.041561,37.986659,1.134749
87.579,108.394049,0.041439,0.8231,4.494277,108.394049,1,4.61362,4.960219,74.800264,7.933032,0.239258,179.041561,37.986659,1.062358
87.912,106.843719,0.039635,0.748302,4.237021,106.843719,1,4.520905,4.853526,76.316645,8.302923,0.241665,179.041561,37.986659,0.989967
88.245,110.314554,0.086622,0.749128,9.579598,110.314554,1,5.497436,4.90257,77.997927,8.71733,0.237359,182.967004,43.967329,0.986487
88.578,108.67479,0.087276,0.748477,9.50882,108.67479,1,4.8979,4.987869,79.597758,9.10436,0.23801,182.967004,43.967329,0.986487
88.911,112.193538,0.133868,0.787304,15.1095,112.193538,1,5.418699,4.551241,81.210956,9.495736,0.231731,186.935517,49.968,1.019035
89.244,110.398151,0.126175,0.777283,14.003926,110.398151,1,5.137471,6.521748,83.100327,9.941571,0.241752,186.935517,49.968,1.019035
89.577,108.639453,0.126944,0.848401,13.865662,108.639453,1,5.246727,5.422547,84.825102,10.366856,0.243025,186.935517,49.968,1.091426
89.91,106.998426,0.129623,0.921559,13.947622,106.998426,1,4.948927,4.84312,86.407569,10.759188,0.242259,186.935517,49.968,1.163818
90.243,107.579774,0.058192,0.849958,6.267389,107.579774,1,-4.516999,5.373898,86.546076,10.793415,0.31386,186.935517,49.968,1.163818
90.576,110.878202,0.107092,0.838378,11.919732,110.878202,1,4.749947,4.612705,88.028805,11.274693,0.312867,189.855704,56.742685,1.151245
90.909,109.335619,0.104941,0.834686,11.516041,109.335619,1,4.507263,5.0174,89.537676,11.762799,0.316559,189.855704,56.742685,1.151245
91.242,112.693256,0.144595,0.80739,16.409397,112.693256,1,4.600192,5.258415,91.097574,12.273783,0.321324,192.840485,63.434493,1.128714
91.575,110.868211,0.134354,0.794538,14.985897,110.868211,1,5.198813,6.974037,93.020618,12.913888,0.334176,192.840485,63.434493,1.128714
91.908,109.307771,0.129389,0.787553,14.222689,109.307771,1,4.509888,5.474842,94.591111,13.459158,0.341161,192.840485,63.434493,1.128714
92.241,107.667009,0.131525,0.860134,14.2431,107.667009,1,4.932203,4.906016,96.134767,14.007223,0.340971,192.840485,63.434493,1.201105
92.574,112.271102,0.140572,0.834238,15.886902,112.271102,1,-0.082003,4.707226,96.860532,14.264747,0.375641,195.474844,70.232699,1.209879
92.907,110.418225,0.136943,0.828161,15.216242,110.418225,1,5.428282,6.267664,98.672122,14.979179,0.381718,195.474844,70.232699,1.209879
93.24,108.72231,0.137513,0.898984,15.045727,108.72231,1,5.055773,5.272446,100.268001,15.619773,0.383286,195.474844,70.232699,1.28227
93.573,111.705128,0.181058,0.910699,20.449063,111.705128,1,4.704443,5.108261,101.783267,16.230772,0.386209,197.557841,77.250693,1.296908
93.906,109.980984,0.171722,0.898182,19.074016,109.980984,1,5.055895,6.784901,103.609547,16.973393,0.398726,197.557841,77.250693,1.296908
94.239,109.743649,0.130508,0.92789,14.404343,109.743649,1,-0.089454,5.806729,104.4868,17.342973,0.441409,197.557841,77.250693,1.369299
94.572,107.998907,0.131866,0.927151,14.324521,107.998907,1,5.220298,5.3224,106.073909,18.092887,0.442148,197.557841,77.250693,1.369299
94.905,111.984692,0.145138,0.912845,16.368381,111.984692,1,-0.00104,4.291253,106.719537,18.398532,0.473221,198.937692,84.005749,1.386066
95.238,110.090264,0.138249,0.903294,15.317633,110.090264,1,5.483703,6.803048,108.540464,19.330891,0.482772,198.937692,84.005749,1.386066
95.571,108.403777,0.140974,0.976299,15.384208,108.403777,1,5.078631,4.993798,110.025855,20.109443,0.482158,198.937692,84.005749,1.458457
95.904,112.30525,0.155713,0.941737,17.630068,112.30525,1,-0.04276,4.490185,110.681932,20.452805,0.514972,199.738916,91.107897,1.456709
96.237,110.669583,0.140731,0.924078,15.678274,110.669583,1,4.575411,7.014825,112.361427,21.403239,0.532631,199.738916,91.107897,1.456709
96.57,108.997813,0.137264,0.990759,15.056135,108.997813,1,4.889447,5.678229,113.877206,22.296726,0.538342,199.738916,91.107897,1.529101
96.903,111.332941,0.186472,0.986353,21.004495,111.332941,1,5.089312,5.346704,115.369037,23.187614,0.540205,200.045685,98.460968,1.526558
97.236,109.482977,0.177661,0.974041,19.658066,109.482977,1,5.456786,7.15754,117.170249,24.267815,0.552517,200.045685,98.460968,1.526558
97.569,110.640419,0.099958,0.968668,11.096385,110.640419,1,-5.254112,5.488116,117.203413,24.288264,0.630281,200.045685,98.460968,1.598949
97.902,108.919168,0.101886,0.969031,11.135922,108.919168,1,5.181875,5.131733,118.590686,25.300342,0.629918,200.045685,98.460968,1.598949
98.235,111.309785,0.151474,0.972101,16.990709,111.309785,1,4.872112,4.857128,119.899703,26.254602,0.62981,199.846172,105.545928,1.601911
98.568,109.722863,0.145221,0.963495,16.046989,109.722863,1,4.598025,5.786906,121.29705,27.273021,0.638416,199.846172,105.545928,1.601911
98.901,111.979589,0.192381,0.98592,21.812545,111.979589,1,5.456542,5.577643,122.77239,28.367848,0.639293,199.624032,112.682975,1.625213
99.234,110.185319,0.183653,0.97369,20.466541,110.185319,1,5.31988,7.009312,124.419807,29.592613,0.651523,199.624032,112.682975,1.625213
99.567,111.34895,0.096839,0.95894,10.816808,111.34895,1,-5.417356,6.62013,124.579047,29.714051,0.738664,199.624032,112.682975,1.697604
99.9,109.627734,0.098236,1.031216,10.80418,109.627734,1,5.164602,5.180514,125.852582,30.873785,0.738779,199.624032,112.682975,1.769995
100.233,107.881825,0.099677,1.103467,10.789093,107.881825,1,5.237846,5.257164,127.144434,32.050473,0.738919,199.624032,112.682975,1.842386
100.566,106.261455,0.095443,1.097666,10.172856,106.261455,1,4.647893,5.449217,128.387149,33.182721,0.74472,199.624032,112.682975,1.842386
100.899,109.28841,0.122644,1.039174,13.471128,109.28841,1,0.099268,4.056935,128.895967,33.651741,0.77337,197.6882,119.634625,1.812544
101.232,107.731271,0.121727,1.036462,13.178987,107.731271,1,4.597293,4.971953,130.036055,34.764727,0.776082,197.6882,119.634625,1.812544
101.565,107.348933,0.091492,0.933002,9.849075,107.348933,1,0.07661,4.368395,130.564233,35.283154,0.807151,197.6882,119.634625,1.740153
101.898,109.984238,0.136477,0.931942,15.104235,109.984238,1,4.80253,5.438261,131.743404,36.514775,0.811753,196.479564,126.702913,1.743695
102.231,108.336193,0.13045,0.923713,14.213223,108.336193,1,4.742958,5.879703,132.960654,37.797938,0.819982,196.479564,126.702913,1.743695
102.564,106.631442,0.137787,1.001475,14.7861,106.631442,1,5.256462,4.514588,134.070568,38.987405,0.814611,196.479564,126.702913,1.816086
102.897,107.556666,0.0642,1.000442,6.914616,107.556666,1,-5.456267,4.686346,133.982609,38.89415,0.888035,196.479564,126.702913,1.888477
103.23,105.970131,0.064042,0.99932,6.795783,105.970131,1,4.709998,4.86491,134.988463,40.131001,0.889157,196.479564,126.702913,1.888477
103.563,108.049662,0.114868,1.003065,12.466281,108.049662,1,5.098987,5.405545,136.090454,41.489174,0.891376,194.284648,133.378093,1.894441
103.896,106.409836,0.113891,1.000297,12.171762,106.409836,1,4.835612,5.218009,137.142253,42.791385,0.894144,194.284648,133.378093,1.894441
104.229,106.921869,0.042075,1.000779,4.501397,106.921869,1,-4.703314,5.230033,137.197169,42.859761,0.966053,194.284648,133.378093,1.966832
104.562,109.247433,0.092576,0.988097,10.142674,109.247433,1,4.727912,5.410978,138.156955,44.248494,0.970998,191.45228,140.152007,1.959095
104.895,107.628861,0.09056,0.984668,9.773624,107.628861,1,4.726264,5.200003,139.089878,45.612733,0.974427,191.45228,140.152007,1.959095
105.228,110.030014,0.14342,0.999998,15.8896,110.030014,1,4.806192,4.682165,139.977167,46.919838,0.973529,188.71765,146.837047,1.973527
105.561,108.369712,0.13629,0.990508,14.861894,108.369712,1,4.768624,6.079506,140.992954,48.413352,0.983019,188.71765,146.837047,1.973527
105.894,108.002911,0.101084,1.026647,10.954654,108.002911,1,0.00303,5.01078,141.455861,49.108051,1.019271,188.71765,146.837047,2.045918
106.227,106.341803,0.101947,1.098326,10.878936,106.341803,1,4.962477,5.060839,142.330334,50.529482,1.019983,188.71765,146.837047,2.118309
106.56,106.018013,0.077983,1.14622,8.284388,106.018013,1,-0.014802,3.369391,142.622662,51.005413,1.044481,188.71765,146.837047,2.190701
106.893,104.336911,0.083792,1.150807,8.763084,104.336911,1,5.247765,4.614109,143.447523,52.425193,1.039894,188.71765,146.837047,2.190701
107.226,104.779538,0.013593,1.008284,1.42436,104.779538,1,-5.099872,4.587832,143.404357,52.351673,1.110025,188.71765,146.837047,2.118309
107.559,108.572466,0.068424,1.010591,7.440545,108.572466,1,0,0,143.404357,52.351673,1.110025,185.01538,152.909442,2.120616
107.892,106.962859,0.065346,1.006468,6.999532,106.962859,1,4.638249,5.207877,144.13329,53.820082,1.114148,185.01538,152.909442,2.120616
108.225,105.319399,0.06268,1.075162,6.61012,105.319399,1,4.75547,5.266289,144.869056,55.31773,1.117846,185.01538,152.909442,2.193008
108.558,107.010382,0.117587,1.066017,12.641354,107.010382,1,4.912366,5.104114,145.598894,56.817299,1.119234,180.920907,158.617992,2.185251
108.891,106.659023,0.087738,1.035413,9.382083,106.659023,1,-0.046553,4.181003,145.899286,57.436686,1.149838,180.920907,158.617992,2.185251
109.224,105.052021,0.087611,1.033939,9.227313,105.052021,1,4.765236,4.968764,146.561566,58.915905,1.151312,180.920907,158.617992,2.185251
109.557,109.471025,0.066708,0.973741,7.313464,109.471025,1,-4.946516,5.197043,146.578555,58.954001,1.224742,176.829972,164.41605,2.198483
109.89,107.835552,0.068678,0.974706,7.417553,107.835552,1,4.956648,4.823313,147.130877,60.485833,1.223777,176.829972,164.41605,2.198483
110.223,106.078658,0.069296,1.046579,7.362598,106.078658,1,5.251671,5.323237,147.729693,62.141599,1.224295,176.829972,164.41605,2.270874
110.556,104.410058,0.065985,1.114535,6.899504,104.410058,1,4.799417,5.412198,148.307108,63.740782,1.228731,176.829972,164.41605,2.343266
110.889,108.186632,0.052699,1.049165,5.70656,108.186632,1,-4.883312,4.705634,148.297185,63.712913,1.298147,171.93438,169.439897,2.347312
111.222,106.523394,0.057116,1.052773,6.090838,106.523394,1,5.179952,4.681677,148.739339,65.294221,1.294539,171.93438,169.439897,2.347312
111.555,104.826362,0.057249,1.05198,6.007791,104.826362,1,5.055864,5.165304,149.203522,66.931518,1.295332,171.93438,169.439897,2.347312
111.888,108.885987,0.042986,1.006753,4.683427,108.885987,1,-4.548708,5.053026,149.226362,67.012321,1.36484,166.909476,174.554871,2.371593
112.221,107.198399,0.038466,1.001548,4.125512,107.198399,1,4.777169,5.496185,149.576167,68.686684,1.370045,166.909476,174.554871,2.371593
112.554,105.532392,0.035874,1.070736,3.787534,105.532392,1,4.819864,5.262291,149.910906,70.33165,1.373248,166.909476,174.554871,2.443984
112.887,107.365827,0.087568,1.067053,9.425931,107.365827,1,4.613498,5.492645,150.241157,71.981596,1.379612,161.388813,179.182337,2.446665
113.22,105.834744,0.089059,1.067285,9.450505,105.834744,1,4.607303,4.575228,150.53168,73.482631,1.37938,161.388813,179.182337,2.446665
113.553,105.495664,0.067527,1.117706,7.134654,105.495664,1,0.047935,3.082855,150.630853,73.994387,1.40135,161.388813,179.182337,2.519056
113.886,106.976603,0.124514,1.139034,13.389386,106.976603,1,5.02913,5.387051,150.923318,75.703843,1.403941,155.486789,183.418485,2.542975
114.219,107.656781,0.05059,1.06509,5.45101,107.656781,1,-5.057054,5.157369,150.926092,75.720314,1.477885,155.486789,183.418485,2.542975
114.552,105.916814,0.054081,1.140151,5.733724,105.916814,1,5.36465,4.995956,151.086138,77.437914,1.475216,155.486789,183.418485,2.615367
114.885,104.26071,0.05667,1.141888,5.914781,104.26071,1,5.062853,4.822977,151.243224,79.076392,1.473479,155.486789,183.418485,2.615367
115.218,107.91578,0.040619,1.066321,4.38582,107.91578,1,-5.119373,5.421323,151.248109,79.126429,1.549785,149.130594,187.110535,2.616106
115.551,106.13031,0.042132,1.067153,4.474123,106.13031,1,5.40817,5.293237,151.285545,80.90782,1.548953,149.130594,187.110535,2.616106
115.884,107.908037,0.101236,1.083489,10.961661,107.908037,1,4.973922,4.562288,151.320225,82.49522,1.545973,143.04034,190.642092,2.629462
116.217,106.17917,0.109383,1.090071,11.660743,106.17917,1,5.422819,4.513642,151.36129,84.149131,1.539391,143.04034,190.642092,2.629462
116.55,106.830732,0.035341,1.088502,3.777081,106.830732,1,-5.349818,4.866863,151.358765,84.068758,1.613351,143.04034,190.642092,2.701853
116.883,105.043642,0.035838,1.160789,3.766197,105.043642,1,5.360652,5.374966,151.282722,85.854621,1.613455,143.04034,190.642092,2.774244
117.216,103.396513,0.037685,1.335513,3.89837,103.396513,0,5.019913,4.843333,151.212689,87.495357,1.612176,143.04034,190.642092,2.846635
117.549,103.310513,-0.032447,1.164288,-3.353266,103.310513,1,-4.530885,5.162313,151.20834,87.6004,1.682347,143.04034,190.642092,2.846635
117.882,103.188115,0.037903,1.162279,3.912964,103.188115,1,5.169576,-4.552797,151.196908,87.702455,1.611965,143.04034,190.642092,2.774244
118.215,106.6382,0.02409,1.100567,2.569451,106.6382,1,-5.4523,4.879467,151.200833,87.60716,1.686758,136.310388,193.231884,2.787325
118.548,104.847022,0.024971,1.101036,2.618674,104.847022,1,5.407682,5.34283,150.993731,89.385098,1.686289,136.310388,193.231884,2.787325
118.881,108.303241,0.005108,1.034414,0.553242,108.303241,1,-5.118336,5.448027,150.987406,89.439626,1.76278,129.779384,195.647526,2.797194
119.214,106.65113,0.004071,1.033297,0.434136,106.65113,1,4.885815,5.040086,150.672067,91.061926,1.763897,129.779384,195.647526,2.797194
119.547,105.097894,0.002458,1.104017,0.258322,105.097894,1,4.550569,4.781655,150.373886,92.586862,1.765569,129.779384,195.647526,2.869586
119.88,103.516273,0.000241,1.101762,0.024984,103.516273,1,4.594882,4.906262,150.067711,94.13889,1.767824,129.779384,195.647526,2.869586
120.213,106.713168,0.059282,1.116687,6.333586,106.713168,1,0,0,150.067711,94.13889,1.767824,122.967027,197.54763,2.884511
120.546,105.054373,0.061627,1.118104,6.482365,105.054373,1,5.051927,4.856304,149.74477,95.756693,1.766407,122.967027,197.54763,2.884511
120.879,103.36123,0.065622,1.193495,6.792545,103.36123,1,5.231956,4.817454,149.419552,97.39801,1.763407,122.967027,197.54763,2.956902
121.212,106.495346,0.054226,1.131758,5.780534,106.495346,1,-4.546236,5.20922,149.398421,97.506356,1.834028,116.10669,198.829275,2.965786
121.545,104.942165,0.053338,1.130064,5.60274,104.942165,1,4.576144,4.81019,148.991771,99.015347,1.835722,116.10669,198.829275,2.965786
121.878,105.152991,-0.018228,1.130929,-1.916916,105.152991,1,-5.177328,4.703131,149.012444,98.939148,1.907248,116.10669,198.829275,3.038177
122.211,106.636271,0.045347,1.138807,4.838965,106.636271,1,4.931959,4.699164,148.483038,100.452821,1.905563,108.877497,199.579563,3.04437
122.544,104.979337,0.043403,1.136142,4.559229,104.979337,1,4.829325,5.197439,147.93454,102.029601,1.908228,108.877497,199.579563,3.04437
122.877,105.037862,-0.034682,1.058067,-3.644432,105.037862,1,-5.461058,5.324152,147.942087,102.008091,1.986303,108.877497,199.579563,3.04437
123.21,106.910903,0.021565,1.075769,2.305853,106.910903,1,4.554781,4.6948,147.320438,103.417106,1.987317,101.957623,200.25446,3.063086
